material_id,energy_above_hull,elements,density,formula_pretty,nelements,volume,band_gap,is_metal,total_magnetization,theoretical,battery_type,working_ion,average_voltage,theoretical_capacity_grav,theoretical_capacity_vol,energy_grav,energy_vol,num_steps,max_voltage_step,stability_charge,stability_discharge
mp-1044873,0.15722442596154002,"['Bi', 'O', 'P']",4.521296527690164,Bi2P2O9,3.0,916.5646824737232,0.0,True,0.00047329999999900005,True,insertion,Zn,-2.130161453749994,77.76299875922034,424.31599966790674,-165.6477424848998,-903.8615867019703,1.0,0.0,0.15722442596154002,0.15965569107142702
mp-1044910,0.169916240416668,"['O', 'P', 'V']",3.110420915727759,VPO4,3.0,623.1799855646842,1.5976,False,16.0005043,True,insertion,Ca,0.45368137875000303,161.5015391955282,532.7310802394859,73.27024097247502,241.69017098602887,1.0,0.0,0.169916240416668,0.047024855710191
mp-1045006,0.046216565263156005,"['Ba', 'Cu', 'F', 'Ti']",3.917164748063521,Ba2Ti2CuF14,4.0,593.404007290334,1.3375,False,2.0038156,True,insertion,Mg,0.5193685624999961,74.01509296369568,313.39389989097145,38.441112435858194,162.7669392826415,1.0,0.0,0.046216565263156005,0.165988780000004
mp-1045293,0.17668944388888802,"['Ca', 'O', 'Sb']",5.368085890739671,Ca(SbO3)2,3.0,234.8439810733853,1.3609,False,0.001291799999999,True,insertion,Ca,-0.20641551499999702,127.72572675908107,643.6090056406758,-26.364571667724686,-132.85088435795643,1.0,0.0,0.17668944388888802,0.11077784529999501
mp-1045304,0.11503665222222201,"['O', 'Sb', 'Zn']",6.22838240980986,Zn(SbO3)2,3.0,215.9130257318797,0.995499999999999,False,0.0027594,True,insertion,Mg,0.559654792500002,64.26013256843359,382.6182142860578,35.96349115860936,214.13411732298522,1.0,0.0,0.11503665222222201,0.14401585631579
mp-1045326,0.095607607777777,"['Bi', 'O', 'Zn']",7.665180845696079,Zn(BiO3)2,3.0,251.02087695889807,0.08570000000000001,False,0.0016680999999990002,True,insertion,Mg,1.8707581174999999,45.30960922345124,342.4117430257213,84.7633192555243,640.5695477926922,1.0,0.0,0.095607607777777,0.105205926578952
mp-1045565,0.129879741025639,"['Mn', 'O', 'Zn']",4.462506682580966,Mn4ZnO8,3.0,153.73922290873503,0.0,True,14.0020498,True,insertion,Mg,1.134844362499994,122.53187307809384,539.2602174083755,139.05460538923967,611.9764176464164,1.0,0.0,0.129879741025639,0.164553495357139
mp-1045581,0.180000396000001,"['Co', 'O', 'Zn']",5.2813004191047614,Zn(CoO2)4,3.0,134.92864704968557,0.0,True,4.0000608,True,insertion,Li,1.484591756666669,61.46029465960168,293.0192432092749,91.24344681394916,435.0139530131954,1.0,0.0,0.180000396000001,0.30617791923401905
mp-1045606,0.036161444117635,"['O', 'P', 'Sb']",2.915532516565702,Sb(PO3)4,3.0,498.5239196532498,1.6871,False,0.0003861,True,insertion,Li,4.011317996666657,60.28374590575401,175.0925963242271,241.81727485823095,702.3520827184623,1.0,0.0,0.036161444117635,0.025155448055543
mp-1045634,0.186123914230773,"['Fe', 'O', 'Zn']",4.400829321006321,Zn(FeO2)4,3.0,157.26273298946546,0.0,True,18.008524,True,insertion,Mg,1.828665357500004,121.52408694370159,543.6642860074759,222.2268878957657,994.1800459318457,1.0,0.0,0.186123914230773,0.20307924285714302
mp-1045643,0.14070407727272902,"['O', 'Ti']",4.217889352569987,Ti9O13,2.0,251.48701079847953,0.0,True,0.0431958,True,insertion,Mg,-0.563239752499998,155.95739540733115,747.9201409457883,-87.84140478976961,-421.25835507606985,1.0,0.0,0.14070407727272902,0.11361794541667201
mp-1045694,0.19355781613636402,"['Cu', 'O']",5.579023363206291,Cu9O13,2.0,232.13107905668866,0.0,True,4.2930109,True,insertion,Mg,1.998084199999998,129.39508555349377,764.2495228008004,258.54227600208395,1527.0348963658178,1.0,0.0,0.19355781613636402,0.108926177083333
mp-1045698,0.11397848638887101,"['O', 'V', 'Zn']",4.216547816211916,V2ZnO6,3.0,207.37375361979508,1.7541,False,2.499999999999999e-06,True,insertion,Mg,1.166781437500003,97.30392670574301,428.5496118885236,113.53241547612183,500.0237321993602,1.0,0.0,0.11397848638887101,0.139463603684218
mp-1045708,0.08745621069444201,"['O', 'W', 'Zn']",7.828257900616541,Zn(WO3)2,3.0,224.46040675243796,0.640799999999999,False,3.9999425,True,insertion,Zn,-3.412473869999995,90.16563030825485,781.1473713296114,-307.68785739899926,-2665.644993281482,1.0,0.0,0.08745621069444201,0.08895500149999501
mp-1045734,0.098049027777778,"['Mg', 'O', 'V']",3.639161871229766,MgV2O6,3.0,202.76420189267628,1.729499999999999,False,0.0026539,True,insertion,Mg,1.182189090000005,217.46558793492858,893.7723981729218,257.08544550710945,1056.6079780631694,1.0,0.0,0.098049027777778,0.09281653749999501
mp-1045736,0.12226196666666501,"['Mo', 'O', 'Zn']",5.233806295641759,Zn(MoO3)2,3.0,224.1749790579418,0.8466,False,4.0002363,True,insertion,Mg,1.058750547499994,73.34072668807447,400.36171750952195,77.6495345350463,423.8831876112445,1.0,0.0,0.12226196666666501,0.114034474605261
mp-1045742,0.10606855833333301,"['Mg', 'O', 'W']",7.337396520009543,Mg(WO3)2,3.0,220.87185182493238,1.107299999999999,False,3.9996527,True,insertion,Mg,0.331847270000001,104.63475565763171,783.1055818243932,34.72275801210232,259.8714494501878,1.0,0.0,0.10606855833333301,0.08178308499999701
mp-1045759,0.155007673333335,"['O', 'Ti']",4.209782158855519,Ti5O7,2.0,277.1632814646329,0.0,True,0.1357919,True,insertion,Ca,-1.1940700649999991,136.94879187879212,661.2659622283661,-163.5264528203807,-789.5978905003124,1.0,0.0,0.155007673333335,0.108408885192304
mp-1045769,0.0,"['Ba', 'Cu', 'F', 'Mn']",4.122781381113651,Ba2Mn2CuF14,4.0,575.2010658235529,1.1457,False,13.9990729,True,insertion,Mg,2.603170774999999,72.59745129885579,322.91827158374315,188.98356356066716,840.6114073003131,1.0,0.0,0.0,0.029145082999970002
mp-1045817,0.0,"['Ba', 'Cu', 'F', 'Mo']",4.255385351348095,Ba2CuMo2F14,4.0,621.2761991283428,1.4195,False,6.0004999,True,insertion,Mg,1.4377829375,65.34056935734306,305.9991411151397,93.94555574852323,439.9603439850028,1.0,0.0,0.0,0.029341615187512004
mp-1045896,0.19960782409090802,"['Ni', 'O']",5.417649807181886,Ni9O13,2.0,225.6593486149003,0.0,True,11.2729052,True,insertion,Li,4.240181766666675,36.06354414722894,198.10500925600073,152.91598233445882,840.0012481326271,1.0,0.0,0.19960782409090802,0.144637906123177
mp-1046025,0.14307184250000102,"['Mg', 'Mo', 'O']",4.785616249904598,Mg(MoO2)4,3.0,186.00507388513535,0.15329999999999902,False,9.9994941,True,insertion,Mg,0.014130522500001002,95.65719336377025,472.4842558224607,1.351686123113725,6.676449407795623,1.0,0.0,0.14307184250000102,0.166937492499998
mp-1046039,0.18145391399305402,"['O', 'V']",4.165475627988402,V5O7,2.0,292.36764772295777,0.5427000000000001,False,9.9999999,True,insertion,Ca,-0.216960452499998,131.77341802764232,625.7577600981978,-28.589620402748697,-135.7646867862903,1.0,0.0,0.18145391399305402,0.022436827980763
mp-1046180,0.09866186250002801,"['O', 'P', 'Sr', 'Ti']",3.262394214447704,SrTi(PO4)2,4.0,331.283551044636,2.34,False,0.0040358,True,insertion,Mg,-0.30283797250000305,153.2674870760839,551.6479729480776,-46.415215036291734,-167.05995366133257,1.0,0.0,0.09866186250002801,0.153276125293035
mp-1046184,0.12027230999999901,"['O', 'P', 'Sn', 'Sr']",3.939381099354934,SrSn(PO4)2,4.0,334.07599957148085,2.1238,False,0.0021512,True,insertion,Mg,0.8738113724999971,127.45078788511344,489.35780607652924,111.36794788809708,427.6064161713198,1.0,0.0,0.12027230999999901,0.077415645608975
mp-1046189,0.12982762692708602,"['Cu', 'O', 'Sr', 'Ti']",4.471063266822778,Sr2TiCu2O7,4.0,343.31543795163884,0.0,True,0.1016396,True,insertion,Y,-1.757658494999999,145.8979288739574,734.5487737176005,-256.43873408821696,-1291.0858921165732,1.0,0.0,0.12982762692708602,0.10123668725961701
mp-1046192,0.14991794596154,"['O', 'Sn', 'Te']",5.395912684884191,Sn5(TeO6)3,3.0,778.1759111540739,0.3909,False,0.000988,True,insertion,Mg,0.6327247999999991,157.47523072291762,815.0216443009977,99.63848386411178,515.6844068860192,1.0,0.0,0.14991794596154,0.253826817999995
mp-1046211,0.163835460885409,"['Cu', 'O', 'Sn', 'Sr']",5.020259196580744,Sr2Cu2SnO7,4.0,352.6232635467794,0.0,True,0.4173588,True,insertion,Y,-1.674225371666668,129.2793059887205,730.384518455073,-216.44269411777458,-1222.8282918700256,1.0,0.0,0.163835460885409,0.11337473629807601
mp-1046272,0.151121179427084,"['Bi', 'Cu', 'O', 'Sr']",5.665106484263631,Sr2Cu2BiO7,4.0,365.40447015680854,0.0,True,2.025838,True,insertion,Y,-1.349335001666667,112.89364964941603,719.1948281770111,-152.331352937851,-970.4347546768862,1.0,0.0,0.151121179427084,0.043183516874994006
mp-1046421,0.074312710541659,"['O', 'P', 'Sr', 'V']",3.153287421069567,SrV(PO4)2,4.0,691.9687610463247,1.7975999999999992,False,1.3400000000000002e-05,True,insertion,Mg,1.11781970625,151.93186187991438,541.1881327727493,169.83242921662156,604.950759602021,1.0,0.0,0.074312710541659,0.026018963148919
mp-1046448,0.095374416770842,"['Cr', 'O', 'P', 'Sr']",3.356193033339789,SrCr(PO4)2,4.0,326.110743070212,0.119299999999999,False,4.0005515,True,insertion,Mg,1.694174072500001,151.47906809125473,548.6177547223662,256.6319096866661,929.4539757637982,1.0,0.0,0.095374416770842,0.022180378589742002
mp-1046454,0.09533110052082201,"['Co', 'O', 'P', 'Sr']",3.311734821259132,SrCo(PO4)2,4.0,337.44526624781207,0.0386,False,6.0001877,True,insertion,Mg,2.4825121899999982,148.56659023844608,555.798198504794,368.8183712936772,1379.77580296819,1.0,0.0,0.09533110052082201,0.02395892363249
mp-1046462,0.06893408697913,"['Mn', 'O', 'P', 'Sr']",3.3832254386051552,SrMn(PO4)2,4.0,326.3929800827437,0.323999999999999,False,6.0012363,True,insertion,Mg,2.148164964999996,150.2300886024289,540.5402077819651,322.7190130245831,1161.169536531036,1.0,0.0,0.06893408697913,0.018778636378208
mp-1046490,0.11242511572916501,"['Fe', 'O', 'P', 'Sr']",3.261032574644444,SrFe(PO4)2,4.0,339.54677736916153,0.0,True,8.002208,True,insertion,Mg,2.193771009999996,149.8491909690296,551.9170144933888,328.73481101981037,1210.7795463213442,1.0,0.0,0.11242511572916501,0.011808288012861
mp-1046509,0.09029557413464301,"['Mn', 'O', 'Te']",4.85234867072232,Mn5(TeO6)3,3.0,647.1115859220783,0.1575,False,34.0002988,True,insertion,Mg,1.714070546875004,205.63150225474726,961.1233486233355,352.46690152452334,1647.433223789136,1.0,0.0,0.09029557413464301,0.038078246388886
mp-1046527,0.132940475096151,"['Cr', 'O', 'Te']",4.781953244294618,Cr5(TeO6)3,3.0,646.4218154795234,0.34949999999999903,False,23.9985363,True,insertion,Mg,1.341030835624995,208.57392750424552,999.5065331583813,279.7040682906056,1340.3690813740266,1.0,0.0,0.132940475096151,0.155896772138887
mp-1046592,0.061855347291666,"['O', 'Si', 'Ti', 'Zn']",3.761032828251093,TiZnSiO5,4.0,195.46462568097323,3.0316,False,0.0004117,True,insertion,Mg,-1.242545907500004,114.7760968235496,431.689473449326,-142.61456938692584,-536.3939885452919,1.0,0.0,0.061855347291666,0.21276186627451601
mp-1046617,0.15999100237165,"['Mn', 'O', 'S', 'Sr']",4.40313012559145,Sr2MnSO3,4.0,234.00067347495073,0.0,True,6.0996668,True,insertion,Mg,0.6335307424999971,83.13275788078298,358.39550560923965,52.667157826284914,227.05457077728343,1.0,0.0,0.15999100237165,0.112213866421872
mp-1046652,0.182245295446428,"['Fe', 'O', 'S', 'Sr']",4.442819390075261,Sr2FeSO3,4.0,232.58822663665276,0.0,True,8.0045165,True,insertion,Mg,1.023438092499998,82.8995456717659,352.4310411318558,84.8425528914286,360.691352473775,1.0,0.0,0.182245295446428,0.08639049200000301
mp-1046716,0.066440085416667,"['O', 'Si', 'V', 'Zn']",4.081612300447952,VZnSiO5,4.0,365.2279902168431,1.8206000000000002,False,0.0027638,True,insertion,Li,1.7364168316666682,58.80006481989941,236.3000598742271,102.10142225636447,410.3154012894495,1.0,0.0,0.066440085416667,0.086875147867641
mp-1046724,0.059409105714284004,"['Cr', 'O', 'P']",3.030595395915885,CrPO5,3.0,178.58724478819994,1.2667,False,2.0005758,True,insertion,Li,3.9722931216666613,157.7412653533589,518.4644400653488,626.5945433661433,2059.492729100342,1.0,0.0,0.059409105714284004,0.037171955562492004
mp-1046793,0.129788909000001,"['O', 'Ti']",4.15581604179206,Ti2O3,2.0,229.72425230395382,0.0,True,0.0035041,True,insertion,Mg,-0.5336024474999971,171.93144128553917,817.1980158277521,-91.74303787216576,-436.05886133782997,1.0,0.0,0.129788909000001,0.09584408863637
mp-1046820,0.19967489675000002,"['Cu', 'O']",5.414372903040528,Cu2O3,2.0,214.7943058118773,0.0,True,5.0002637,True,insertion,Mg,2.02979843,143.13765580908571,839.2532520541978,290.5405890351626,1703.5149333920053,1.0,0.0,0.19967489675000002,0.10102715045454201
mp-1046942,0.17943390605519402,"['Mo', 'Nb', 'O']",4.225464048354299,Nb2MoO8,3.0,322.0486494517221,1.755199999999999,False,0.001266199999999,True,insertion,Mg,0.9509790837499961,233.89126825997647,1138.2450770256337,222.42570398699706,1082.4472604327814,1.0,0.0,0.17943390605519402,0.09498678096153901
mp-1046949,0.194719106737013,"['Nb', 'O', 'W']",5.079833796623528,Nb2WO8,3.0,325.3507544058087,2.3846,False,0.0018322,True,insertion,Mg,0.51934579,196.2551256579503,1149.0753241665832,101.92427327637746,596.7674319988002,1.0,0.0,0.194719106737013,0.161692246538464
mp-1047047,0.146949536854869,"['O', 'P', 'Ti']",3.100243977842072,Ti3(P2O7)2,3.0,526.496911912991,0.014199999999999002,False,8.0005018,True,insertion,Mg,-1.211739199999999,103.923470988923,355.86903785930116,-125.92814359734069,-431.22046324039906,1.0,0.0,0.146949536854869,0.284048260860358
mp-1047059,0.16785202375000002,"['Cr', 'Ir', 'O']",6.227560983759745,CrIrO6,3.0,181.42934836019495,0.0,True,0.06427479999999901,True,insertion,Mg,1.914567036249999,275.72157410175043,1734.322891677218,527.8874369581729,3320.4774386189797,1.0,0.0,0.16785202375000002,0.076011758499999
mp-1047075,0.07996099333333101,"['Mo', 'O']",5.086738038941426,MoO2,2.0,334.1196246514559,1.315599999999999,False,16.0004171,True,insertion,Mg,-0.006461735000001001,191.3143867275405,1069.3251171695804,-1.2362228687211,-6.909695535994992,1.0,0.0,0.07996099333333101,0.142591631071427
mp-1047110,0.036485202916667,"['Ag', 'O', 'W', 'Y']",6.833778344587612,YAg(WO4)2,4.0,168.25816894888732,1.9676999999999991,False,0.0005426,True,insertion,Mg,-0.8139212475000001,74.78569159614719,491.20791012292267,-60.869663399086434,-399.8045549891174,1.0,0.0,0.036485202916667,0.33277987516025004
mp-1047152,0.028484030781250003,"['Ir', 'O', 'W']",7.478805761303677,IrWO6,3.0,209.62253526550109,0.0,True,0.0010056,True,insertion,Mg,0.982700142500001,205.90255543496156,1642.0793654888853,202.3404705670512,1613.6716264622398,2.0,0.379784839999999,0.028484030781250003,0.18691172925000002
mp-1047200,0.10849677600000301,"['O', 'V', 'W', 'Zn']",6.731528334532657,VZn2WO6,4.0,113.86686452766774,0.6772,False,3.0001103,True,insertion,Mg,-0.27751345249999804,110.31665570227959,720.5955496089417,-30.61435599219323,-199.9749588281112,1.0,0.0,0.10849677600000301,0.20631234325757303
mp-1047232,0.10858941583333401,"['O', 'W']",8.409631770848236,WO2,2.0,340.9507281690772,2.4804999999999993,False,16.0000126,True,insertion,Mg,-0.8023015062499991,117.55484154598834,1047.5532853687603,-94.31442643932644,-840.4535787284917,1.0,0.0,0.10858941583333401,0.41018494821429
mp-1047245,0.155221902030988,"['Fe', 'O', 'Sr', 'Y']",4.484008064085925,Sr2YFe2O7,4.0,361.3122461741473,0.0,True,18.5649218,True,insertion,Al,1.282058771666664,156.181786357778,736.155423565873,200.23422917455827,943.794518092616,1.0,0.0,0.155221902030988,0.043374861314103
mp-1047266,0.083320489749999,"['O', 'Ti', 'W', 'Zn']",6.809145275275192,TiZn2WO6,4.0,111.81912953698192,0.0,True,2.0000299,True,insertion,Mg,-0.899444087500003,111.01912051770114,714.5470702941708,-99.85549154909663,-642.6951376165414,1.0,0.0,0.083320489749999,0.30261605340909203
mp-1047316,0.063541239999995,"['Mn', 'O', 'W', 'Zn']",6.6441567750182084,MnZn2WO6,4.0,232.72612920371466,2.0924,False,2.7e-06,True,insertion,Mg,-0.0948423025,109.41670106225556,697.2098460944705,-10.377331860698613,-66.12498712927086,1.0,0.0,0.063541239999995,0.12062280090908702
mp-1047343,0.020098295714285,"['Mn', 'O', 'Zn']",5.034935684069104,Mn2ZnO4,3.0,157.83250457929137,1.8155000000000001,False,15.9999847,True,insertion,Mg,-0.233929797499999,106.59399404420634,517.2162118877533,-24.935511441477306,-120.99228371061879,1.0,0.0,0.020098295714285,0.141521426333328
mp-1047386,0.16704065249999903,"['Bi', 'O']",7.145437354956831,BiO2,2.0,224.0060928169356,0.0,True,0.0013958999999990002,True,insertion,Ca,0.706959284999998,102.68050712695087,798.5532701590681,72.59093790190644,564.5446489060655,1.0,0.0,0.16704065249999903,0.11126385607142501
mp-1047414,0.05877607049999901,"['Fe', 'O', 'W', 'Zn']",6.758152041687184,Zn2FeWO6,4.0,229.24624171434584,2.8349,False,8.000147,True,insertion,Mg,-0.116581705000004,109.21451048671891,706.1663684036156,-12.73241384328253,-82.3260792421546,1.0,0.0,0.05877607049999901,0.13817253227272902
mp-1047456,0.152261951145824,"['Mo', 'O', 'W', 'Y']",6.837435825674046,YMo(WO4)2,4.0,165.27128268253273,1.6296,False,5.0000572,True,insertion,Mg,0.081107207500001,76.05133534824341,500.0735321623587,6.168311436742173,40.55956773835107,1.0,0.0,0.152261951145824,0.178878318365381
mp-1047522,0.196404997760406,"['Ni', 'O', 'Sr', 'Y']",4.817647756258046,Sr2YNi2O7,4.0,340.21718198014673,0.0,True,1.9128173,True,insertion,Al,2.292242936666667,154.4724312637171,779.3437796883366,354.0883394739828,1786.4452742256926,1.0,0.0,0.196404997760406,0.064932558621794
mp-1047618,0.19594946499998503,"['O', 'V']",3.951399904002629,VO2,2.0,139.4195593374518,0.0,True,4.0003084,True,insertion,Mg,0.8321640100000001,281.8455355753947,1260.081420464713,234.54171108501825,1048.5944077804122,2.0,0.046919615000000005,0.19594946499998503,0.10705273880952101
mp-1047643,0.187186667499968,"['Cr', 'O']",4.111892415780085,CrO2,2.0,135.68138340380148,0.0,True,8.0011699,True,insertion,Mg,1.911837210000002,278.75409158608437,1279.7040055565913,532.9324447340247,2446.585735609141,1.0,0.0,0.187186667499968,0.12525971857142001
mp-1047701,0.156344365,"['Fe', 'O', 'Zn']",5.578159377701742,Zn(FeO2)2,3.0,143.54208835437822,0.46839999999999904,False,20.0009785,True,insertion,Mg,-0.9172230075000011,105.83050895487442,528.225507358161,-97.07017770884575,-484.5005884972666,1.0,0.0,0.156344365,0.353257623999986
mp-1047717,0.125858982954538,"['O', 'V', 'W']",6.660071668346557,V(WO4)2,3.0,272.5731583700253,1.4784000000000002,False,2.0000583,True,insertion,Al,1.038108886666667,140.1755410413,1017.5344401353681,145.5174748482817,1056.3115447939176,1.0,0.0,0.125858982954538,0.021675599166677002
mp-1047752,0.141831684204538,"['O', 'Sb', 'W']",6.963144261146589,Sb(WO4)2,3.0,294.4862930428952,0.0,True,0.0124399,True,insertion,Al,0.412467611666665,124.77087980484633,978.4381310449063,51.46394679865355,403.5740390756884,1.0,0.0,0.141831684204538,0.189083367083332
mp-1047798,0.064718247500001,"['Cu', 'Mo', 'O']",4.111251958496276,CuMoO4,3.0,722.122122002256,0.16359999999999902,False,7.9989676,True,insertion,Mg,1.2350802274999961,113.74098088265715,499.9706468981994,140.47923654462497,617.5038603143486,1.0,0.0,0.064718247500001,0.06710630461538801
mp-1047904,0.06350806394736801,"['Cr', 'O', 'P']",3.139826450410972,Cr3P3O13,3.0,483.27719842796165,0.0,True,14.0006391,True,insertion,Li,4.409267801666667,57.78139049329505,183.45765748822143,254.77362463761432,808.9139421320065,1.0,0.0,0.06350806394736801,0.036321123500000004
mp-1047920,0.038856172631579006,"['Mo', 'O', 'P']",3.556640187299492,Mo3P3O13,3.0,549.7407113655169,0.0,True,13.9996516,True,insertion,Li,3.082247501666652,44.99350194657136,160.76775494539407,138.68110896605322,495.52601102899746,1.0,0.0,0.038856172631579006,0.019016679791665003
mp-1047927,0.077914812631574,"['O', 'P', 'V']",3.022274705965115,V3P3O13,3.0,498.5977285693503,0.0,True,8.0000091,True,insertion,Li,4.398172946666657,58.17821511260314,178.35315107288937,255.87785179360438,784.4280040015333,1.0,0.0,0.077914812631574,0.015165515375013
mp-1047928,0.041477873157896,"['Mn', 'O', 'P']",3.238756262618118,Mn3P3O13,3.0,477.565365440632,0.0,True,20.000191,True,insertion,Li,4.233883856666674,56.70247601514442,182.5949219277296,240.07169783354925,773.085692259126,1.0,0.0,0.041477873157896,0.021897554083349
mp-1047986,0.099341544134633,"['Mg', 'O', 'Ti']",3.594805357849498,MgTi4O8,3.0,158.7959483559502,0.0,True,1.3219666,True,insertion,Mg,-1.326647440833334,385.9260149489669,1490.324294878966,-511.9877600830539,-1977.134911812923,2.0,0.49335483499999805,0.099341544134633,0.329209540625
mp-1048022,0.16224793201923002,"['O', 'W']",8.031001910355798,W4O9,2.0,181.82073457254657,0.0,True,6.0000643,True,insertion,Mg,-1.220660730000001,59.317648250212564,481.92284703997024,-72.40672381498777,-588.2642942714891,1.0,0.0,0.16224793201923002,0.397661188749998
mp-1048029,0.19552245401315801,"['Ni', 'O', 'P']",3.198509126019235,Ni3P3O13,3.0,495.27240280868904,0.0,True,13.9923833,True,insertion,Li,4.7556714466666765,55.38243469773499,188.88732243463414,263.3806633389001,898.2860459397116,1.0,0.0,0.19552245401315801,0.140857388125004
mp-1048114,0.025894874537041004,"['Ba', 'Cr', 'F']",3.8963238812303542,BaCrF7,3.0,549.45282280501,0.0,True,5.717677,True,insertion,Mg,3.673538616249996,154.6461203324324,654.5230599172348,568.0984948944341,2404.4157358320726,1.0,0.0,0.025894874537041004,0.010134465750006
mp-1048131,0.074867713571427,"['Ba', 'Ni', 'O', 'Y']",6.168118315070375,Ba2YNi3O8,4.0,179.73624341082513,0.0,True,3.0270503,True,insertion,Mg,-0.362216267499998,77.46761702434246,416.2987062701056,-28.060031090676645,-150.79016355023577,1.0,0.0,0.074867713571427,0.28819225599999404
mp-1048335,0.13716350024999902,"['O', 'P', 'V']",2.803531310404479,VP2O7,3.0,532.7995223047303,1.3181,False,4.0031631,True,insertion,Li,3.928851306666668,115.61042114688607,347.6072781530277,454.2161541872271,1365.697308978367,1.0,0.0,0.13716350024999902,0.054422768181831005
mp-1048383,0.15413673375001902,"['Cr', 'O', 'P']",2.844184904988147,CrP2O7,3.0,527.6467638642011,0.0,True,7.9998409,True,insertion,Li,4.8117511366666665,115.08687885832727,353.87779329483436,553.7694201619752,1702.771874127511,1.0,0.0,0.15413673375001902,0.077561114090909
mp-1048396,0.11565668229167501,"['Fe', 'O', 'P']",2.728437996469403,FeP2O7,3.0,559.4006380856634,0.3708,False,16.0005187,True,insertion,Li,4.815147611666669,113.21572119795302,349.84154995627813,545.150409529443,1684.5387037337382,1.0,0.0,0.11565668229167501,0.043609396590909004
mp-1048447,0.08069497810218,"['Ba', 'Mn', 'O', 'Tl', 'Y']",6.372721488902306,Ba2YMn2TlO7,5.0,205.80198453551893,0.0,True,8.3103195,True,insertion,Mg,-1.8955833224999972,65.84159541230281,377.6610953526362,-124.80823019035356,-715.8880739075386,1.0,0.0,0.08069497810218,0.40225147078869306
mp-1048644,0.09997777199999101,"['Ca', 'O', 'V']",2.805131120069554,CaV4O10,3.0,239.05790741110994,1.0446,False,2.0024621,True,insertion,Ca,0.58672552,120.75023718615182,368.86013159367235,70.8472457031683,216.41965251656598,1.0,0.0,0.09997777199999101,0.042775599375
mp-1048675,0.068582779333326,"['Mg', 'O', 'V']",3.003033647721168,MgV4O10,3.0,214.58204218561627,1.0798,False,2.0001102,True,insertion,Mg,1.383525167500001,129.98754102075267,418.1580100604247,179.84103446365012,578.5321309103163,1.0,0.0,0.068582779333326,0.041987103749999005
mp-1048765,0.14200055388888802,"['Mg', 'O', 'Sb']",5.633731108941034,Mg(SbO3)2,3.0,214.47230486606045,1.5273999999999992,False,0.000287,True,insertion,Mg,0.42944926249999704,138.10697311681912,726.9276702600569,59.309937751124984,312.1785518840229,1.0,0.0,0.14200055388888802,0.15861940270833602
mp-1048779,0.119198263888886,"['Bi', 'Mg', 'O']",7.030097319199178,Mg(BiO3)2,3.0,254.2796694245134,0.17569999999999902,False,0.0040198,True,insertion,Mg,1.4818209349999991,95.28277206834629,665.5707347378018,141.1920063957087,986.2566484578058,1.0,0.0,0.119198263888886,0.124047268166679
mp-10488,0.0,"['Ag', 'Cs', 'S', 'Ti']",4.178013146940504,Cs2Ti(AgS2)2,4.0,522.7814447441749,1.6053000000000002,False,7.6e-05,False,insertion,Mg,-1.693009362500002,40.01255398159074,168.3652154346131,-67.74162850836987,-285.0438860501299,1.0,0.0,0.0,0.151839993508769
mp-1048812,0.19841769205128001,"['Ni', 'O', 'Zn']",5.180257130290529,Zn(NiO2)4,3.0,137.25302556766434,0.0,True,2.0020417,True,insertion,Mg,1.3761731974999991,118.46408811722297,606.5254576014332,163.02710293320038,834.6840783525145,1.0,0.0,0.19841769205128001,0.242282942182538
mp-1048875,0.06618302357142801,"['Mn', 'O', 'Zn']",4.992543373171934,Mn2ZnO4,3.0,159.1726801378571,0.0,True,15.9999902,True,insertion,Mg,0.055951752500004004,106.59399404420634,518.8920090080237,5.964120772748424,29.032917262247228,1.0,0.0,0.06618302357142801,0.145882965666661
mp-1048912,0.10145846357142901,"['Ni', 'O', 'Zn']",5.66334097408591,Zn(NiO2)2,3.0,144.7237889981313,0.0,True,6.0000075,True,insertion,Mg,0.826036032500003,103.50224176310145,573.6871584229872,85.4965811408485,473.8862642399254,1.0,0.0,0.10145846357142901,0.211833284333337
mp-1056702,0.030189964999999003,['Mg'],1.785243836628089,Mg,1.0,22.60722103370626,0.0,True,8.599999999999999e-06,True,insertion,Ca,-0.00822003625,1112.5639922248206,1854.6956163895757,-9.14531634653275,-15.245665199438418,1.0,0.0,0.030189964999999003,0.063939433125
mp-1061123,0.140896305,"['Al', 'Ti']",3.8684288137725433,TiAl,2.0,32.129044737935814,0.0,True,0.092396899999999,False,insertion,Al,0.171867774999999,1248.4036154151197,4314.1830758670985,214.56035168335225,741.4690461919341,1.0,0.0,0.140896305,0.023057415
mp-1062,0.105839761666668,"['Ce', 'Mg']",4.826656558928905,CeMg,2.0,56.56658818294435,0.0,True,0.002765199999999,False,insertion,Mg,-0.001396635833333,503.2409582711228,1630.5673829979357,-0.702844355122423,-2.277308835759372,1.0,0.0,0.105839761666668,0.09070874250000001
mp-1070808,0.020335864120375,"['Ba', 'Bi', 'O', 'Ti']",7.51104508778746,BaTi2Bi2O,4.0,147.4647998920059,0.0,True,3.46e-05,False,insertion,Li,-0.36828307333332805,39.76703907928945,276.7319380610715,-14.645527369487285,-101.91568863861964,1.0,0.0,0.020335864120375,0.100673300486112
mp-1072088,0.118007705,"['S', 'Ti']",3.272188388883109,TiS2,2.0,113.67034641026817,0.0,True,0.0001032,True,insertion,Mg,-0.240823447500001,215.88070145561514,704.7154626608972,-51.989134773259785,-169.7120072245557,1.0,0.0,0.118007705,0.12300298500000101
