,stability_discharge,energy_grav,density,volume,e_fermi,total_magnetization,energy_vol,avg_electronegativity,avg_covalent_radius,band_gap,std_electronegativity,theo_energy_vol,avg_atomic_number,nsites,avg_atomic_mass,theo_band_gap,max_atomic_number,min_electronegativity,max_covalent_radius,max_voltage_step
2239,-0.0543189871173545,-0.4807864590636755,-0.8660540456898719,2.7167773050762727,-0.5560877379647079,4.128819108863399,-0.4488965522095398,-0.8012719347588312,0.5399918473764554,2.21808053493538,0.1007609314869393,-0.4488965522095398,-0.8735806573959665,2.8258209743879177,-0.8494403259587123,2.21808053493538,-0.5973323916891518,-1.0181169576709177,0.201620413479166,-0.2807209093712016
446,-0.5061086908077053,0.1907696968713594,0.0897835819081377,-0.7475794666850913,0.9316647670831028,0.7702982056264017,0.2745834783732227,-0.9897934080502946,0.1356449057723841,0.3138119189280272,0.1818612813762774,0.2745834783732227,-0.5760867687054744,-0.583675977377272,-0.5661250600786738,0.3138119189280272,-0.5973323916891518,-1.0181169576709177,-0.4170750460042923,-0.2807209093712016
1774,-0.172190639612552,0.7597215067201736,-1.2891188971878147,-0.993355569731164,-3.431614728195112,-0.7860305303419854,0.2231934268131937,-0.3011663597773105,-0.9361953997495184,2.4339737834357926,2.6509690849042484,0.2231934268131937,-1.0024946758285131,-1.1002664246144218,-0.9008337987624772,2.4339737834357926,-0.777047257031967,-1.0181169576709177,-0.8810966406168861,-0.2807209093712016
2244,-0.594573009321532,0.3815322888275306,0.986811450221078,-0.385938088795612,0.8829984167098668,0.0963555656468775,0.642600609187127,-0.1414467782387098,-0.2879566520985477,-0.8088329732741192,-0.8079250676974138,0.642600609187127,1.0006308413541336,-0.2737217090349819,0.9890464764483412,-0.8088329732741192,0.960196441281914,0.4132111055685362,0.0469465486083014,-0.2807209093712016
980,-0.4443473782250969,-0.0911797049063841,-0.8458660558175862,-0.0268850560396071,-0.3526713774790478,-0.6221976355328439,-0.1576990147991723,-0.314258128755885,0.2511726033735474,0.6634487807686028,0.010152408177034,-0.1576990147991723,-0.3678410466221299,0.036232559307308,-0.3399590960418331,0.6634487807686028,0.3611468901391964,-1.0181169576709177,0.1629519472614499,-0.2807209093712016
3306,0.5966360569764046,-0.3666880698200304,-0.1138909691865786,-0.8709798746099301,-1.0233912177059312,0.5238765995320191,-0.2882472892821432,1.0760877367686563,-0.3457205008991293,0.3475734153292519,0.6264219672589794,-0.0,-0.3678410466221299,-0.8936302457195618,-0.413951668765164,0.0,-0.5973323916891518,1.1163196278616012,-0.4170750460042923,-0.2807209093712016
2769,-0.5950282618304701,-0.4796588544053977,0.0088407561776507,-0.388156210139182,-0.1175559803228159,0.8522592385348409,-0.3837046916199232,-0.9505181011145732,-0.0376466406293606,-0.8088329732741192,1.3133866606609537,-0.3837046916199232,-0.962828824003114,-0.1704036195875519,-0.8850807094483049,-0.8088329732741192,-0.6572373468034235,-1.0181169576709177,-0.3010696473511439,-0.2807209093712016
1295,-0.3667102673878715,1.9344547733823976,-0.7629387097626189,0.2964548759276446,-0.6857963506960916,0.140615553561283,1.3022596739082783,-0.5106346634344926,-0.6345397449020374,-0.8088329732741192,0.0581148470310747,1.3022596739082783,-0.7843324907888188,0.346186827649598,-0.7814076703755122,-0.8088329732741192,-0.4775224814606082,-1.0181169576709177,-0.8810966406168861,1.4700653096661285
1254,-0.4576862290225217,-0.2714309414883567,-0.5900079909577493,2.591222684105424,-0.1676182124973197,5.439363681200301,-0.2711435664334775,0.3167651360113736,-0.0889922840076547,-0.7242789585482043,-0.1891842241622149,-0.2711435664334775,-0.4868386020983267,2.412548616598198,-0.506335487295334,-0.7242789585482043,-0.6572373468034235,0.4132111055685362,-0.3010696473511439,-0.2807209093712016
2003,0.7171290052086196,-0.4184937051899495,0.3178794728030914,-0.6612344644438721,-0.0070017312154626,1.5894744014902302,-0.3126393553000662,2.484762078863201,-1.3212877250867292,-0.4896515859319776,0.5346033327941163,-0.3126393553000662,-0.6851678612253214,-0.583675977377272,-0.6812766126658225,-0.4896515859319776,-0.5973323916891518,1.1163196278616012,-0.4170750460042923,-0.2807209093712016
2657,-0.6879750746541226,-0.1598986942238165,-0.8279602276447087,1.0828411490374867,0.0741791230979229,-0.1307224930378316,-0.2125313477569697,0.4005524574742467,-0.5511030744123077,1.5206100959284783,-0.3484882258134277,-0.2125313477569697,-0.5661703057491245,1.172731543229038,-0.5694741148558823,1.5206100959284783,-0.777047257031967,0.6140992547951258,-0.9584335730523184,-0.2807209093712016
134,-0.5987674237580931,-0.7209717661486509,-0.3794783733037215,0.3141253435847471,0.8679237750847848,-0.7852805305745406,-0.605789276302736,0.6204941763142882,-0.6152851286351768,0.9795245111717592,1.570396138764093,-0.605789276302736,-0.6058361575745236,0.346186827649598,-0.6028917059749459,0.9795245111717592,-0.8369522121462387,0.3881000869152124,-0.6877543095283054,-0.2807209093712016
2449,1.7886555222565186,-0.3985500761936639,0.9624130691013192,-1.0185649668451464,0.6135404860568144,0.201443098592782,-0.2552219659653176,0.2853448904627971,0.1420631111946717,-0.8088329732741192,-0.4001338828445997,-0.2552219659653176,0.0288174716318589,-0.8936302457195618,-0.0503739736328936,-0.8088329732741192,-0.53742743657488,1.1163196278616012,-0.4170750460042923,-0.2807209093712016
504,0.9141846294640428,-0.4625009309993436,-0.5976018348189915,-0.5674905588685972,-0.1234928713127172,-0.7860210038049655,-0.4152450685454865,0.7226099743471633,-2.4637282902537887,-0.8088329732741192,-1.5444867874974968,-0.0,-1.081826379479311,-0.2737217090349819,-1.0195408636599308,-0.0,-0.4176175263463364,1.292096758434867,-1.34511823522948,-0.2807209093712016
2483,-0.0645969447498517,-0.4625585193466908,0.1756275128479744,-0.6725713147630374,0.8885300746871755,0.1150157253261188,-0.3639767393651257,2.275293775206022,-1.70638005042394,-0.8088329732741192,1.0518895759970373,-0.3639767393651257,-0.8041654167015182,-0.583675977377272,-0.7586646951334938,-0.8088329732741192,-0.777047257031967,0.6140992547951258,-0.9971020392700346,-0.2807209093712016
1428,-0.5805773555598714,0.2486082779669577,-0.9499526649344112,0.2841982072603793,-0.8264634084608851,-0.6222035660683576,0.0652298535523864,0.662387837045724,-0.2173563924533931,-0.3360718411750715,-0.8125441148359771,0.0652298535523864,-0.4075068984475287,0.242868738202168,-0.4432188194029752,-0.3360718411750715,-0.53742743657488,1.2418747211282195,-0.4944119784397246,-0.2807209093712016
2601,-0.7534324661260461,0.2092564133150904,-0.9657416215989136,1.4201899153432611,-0.6948450734325301,2.162939500541332,0.0175163464051725,-0.7934168733716871,0.0201172081712209,-0.8088329732741192,0.2474856319391755,0.0175163464051725,-0.8735806573959665,1.172731543229038,-0.8258992219948049,-0.8088329732741192,-0.6572373468034235,-1.0181169576709177,-0.3010696473511439,-0.2807209093712016
2529,-0.0542394735033297,0.7317669832785625,-0.473832825907016,0.2166740413564362,-0.3368797643561354,-0.5402901085055859,0.4837193711872088,-0.5797592036413618,0.3782530707348274,-0.8088329732741192,-0.5560465386090445,0.4837193711872088,0.0843496641874181,0.294527782925883,0.1080418277839438,-0.8088329732741192,0.9002914861676423,-1.0181169576709177,0.0469465486083014,-0.2807209093712016
351,-0.2763243243496084,-0.2140138230285792,0.406221536686188,-0.6125378374431972,-1.9949365117359013,-0.5402633064169109,-0.1185285868975847,-0.062896164367267,-0.4612481985002925,-0.4516824252908377,-0.828393646093342,-0.0,0.8518838970088877,-0.738653111548417,0.942421677350104,-0.0,2.3380104089101645,0.4132111055685362,0.4722996770031791,-0.2807209093712016
483,0.0017319334075117,0.2147382506024087,-1.1270724807333845,0.4665621235000787,-1.2817937941554964,1.1799571628089525,0.0118504006971051,1.0394307836286496,-0.4740846093448655,-0.0792039575764364,-1.011741221928872,0.0118504006971051,-0.7644995648761195,0.191209693478453,-0.7427986478138823,-0.0792039575764364,-0.53742743657488,1.2418747211282195,-0.4944119784397246,-0.2807209093712016
2979,-0.1106154547668638,-0.6438375841803899,-0.2307958004293363,0.2559801276792264,0.261980650078551,0.7703117868803819,-0.5382665659974042,-0.0267628819864037,0.1163902895055236,1.5770128332397229,-1.5729620592880176,-0.5382665659974042,0.655537930473163,0.346186827649598,0.5687191090977948,1.5770128332397229,0.9002914861676423,1.1163196278616012,0.0469465486083014,-0.2807209093712016
1165,-0.4639642415217438,0.1669208742666543,-1.301522338068673,0.5752839030158572,-1.2667223372308667,-0.4585230467034494,-0.1054656624216698,0.4319727030228247,-0.2943748575208352,-0.8088329732741192,-0.4070119058632275,-0.1054656624216698,-0.5265044539237258,0.242868738202168,-0.5528147838439076,-0.8088329732741192,-0.7171423019176952,0.6894323107550971,-0.6104173770928731,-0.2807209093712016
226,2.695030076624541,-1.0758342583860212,1.4519241183029243,-0.4999788789420113,1.1947056585417968,-0.1294854111802649,-1.0256614335857324,-0.5263447862087809,1.1753941841828532,-0.8088329732741192,0.1115538323686791,-1.0256614335857324,1.1196283968303304,-0.4803578879298419,1.0047455854224707,-0.8088329732741192,0.4809568003677399,-1.0934500136308891,1.709690595970096,-0.2807209093712016
3163,0.2101597641299207,-0.3390745293403593,0.4734834107936675,-0.7076806108055993,0.2592569838795474,1.0161698282740197,-0.22876460530015,2.191506453743149,-1.244269260019287,-0.7714649075243967,1.2595174146256294,-0.22876460530015,-0.7248337130507204,-0.583675977377272,-0.6955260675729452,-0.7714649075243967,-0.6572373468034235,0.4132111055685362,-0.3010696473511439,-0.2807209093712016
1707,0.0711470299744328,0.0327751281234172,-0.8023047206705061,-0.8130604015406211,-0.4155765753110393,-0.0488195695478091,-0.0906432725650272,-0.2906929445944511,-0.230192803297966,0.8685223212235191,0.2031145041491613,-0.0906432725650272,-1.1115757683483602,-0.738653111548417,-1.039897002122643,0.8685223212235191,-0.5973323916891518,-1.0181169576709177,-0.4170750460042923,-0.2807209093712016
1810,-0.8495120225712817,0.791443707430044,-0.902913338291184,-0.6667498157008129,-0.95571255629508,-0.7860293262139184,0.4866788103358822,0.6938080825943005,-0.3457205008991293,0.4386392913788448,-0.2616100155133884,0.4866788103358822,-0.8438312685269173,-0.583675977377272,-0.8059153157062408,0.4386392913788448,-0.6572373468034235,0.4132111055685362,-0.3010696473511439,-0.2807209093712016
3292,-0.5098597479505869,-0.1943577239573605,-1.241031649062935,0.2622289667241587,-0.7256860402792804,-0.6221926633849755,-0.2918843423189888,-0.5106346634344926,-2.2326728950514623,-0.8088329732741192,0.0624970195350508,-0.2918843423189888,-1.171074546086459,0.862777274886748,-1.0789149089664791,-0.8088329732741192,-0.4176175263463364,-1.0181169576709177,-0.8810966406168861,-0.1768478673439613
1266,-0.1018268323572147,-0.4106015959561381,-0.833484548748047,1.7600117916053164,0.2600896220882057,-0.4580669524805211,-0.3958651482743972,0.6833346674114412,-1.5523431202890556,-0.1957161840293284,-0.8470745133615715,-0.0,-0.3281751947967311,1.792640079913618,-0.370280966383159,-0.0,-0.4176175263463364,1.292096758434867,-0.9584335730523184,-0.2807209093712016
3250,-0.1580783233188582,2.228128071157324,-0.8507913354601403,0.202532578484717,-2.2434324968246946,-0.704062207134365,1.500036797374328,2.275293775206022,-1.70638005042394,1.3155365554735616,1.0518895759970373,1.500036797374328,-0.8041654167015182,0.036232559307308,-0.7586646951334938,1.3155365554735616,-0.777047257031967,0.6140992547951258,-0.9971020392700346,1.5910792033404453
2436,-0.0776506788585597,0.3279239086495552,-0.4453432846517652,2.1088738780160736,-0.8414987357061965,-0.1307102305907819,0.1856085138536061,-0.9740832852760064,-0.0954104894299423,-0.5882311481242775,0.1874546447928298,0.1856085138536061,-0.5760867687054744,2.205912437703338,-0.5419691485987282,-0.5882311481242775,-0.53742743657488,-1.0181169576709177,-0.4944119784397246,-0.2807209093712016
2357,-0.602331909850754,1.3847818397451543,-0.7958204753301081,-0.384246091988828,-2.5451735290135598,-0.7860305303419854,0.9829953171451824,2.275293775206022,-1.70638005042394,2.290312104387258,1.0518895759970373,0.9829953171451824,-0.8041654167015182,-0.4803578879298419,-0.7586646951334938,2.290312104387258,-0.777047257031967,0.6140992547951258,-0.9971020392700346,-0.2807209093712016
471,-0.0279905505560405,0.2607612273259422,-0.2437641992151876,-0.2811608525955605,0.8274713075420851,0.3543957051635585,0.2178292110643322,0.2670164138927922,0.4244641497752922,-0.8088329732741192,-1.2829530350135028,0.2178292110643322,0.5841393971874448,-0.2737217090349819,0.5445494815143077,-0.8088329732741192,0.9002914861676423,1.1163196278616012,0.0469465486083014,-0.2807209093712016
617,-0.5861913243341877,0.540119327101177,-0.0546806456156918,-0.3830587146576885,0.6064804420446223,-0.4580892165627395,0.5738409165130923,-0.2802195294115919,-0.3713933225882774,-0.0852149064906011,0.3202408643908751,0.5738409165130923,-0.2885093429713319,-0.2737217090349819,-0.3025892938923218,-0.0852149064906011,-0.777047257031967,0.3881000869152124,-0.6877543095283054,-0.2807209093712016
2716,-0.0697529793905469,-0.3306465941782082,-0.605156233495969,0.6586197190563609,0.2914655266340156,-0.7859374520615411,-0.3143447516165443,1.1546383506401006,0.4244641497752922,-0.8088329732741192,-1.1928614748705122,-0.3143447516165443,0.544473545362046,0.242868738202168,0.5184732207486064,-0.8088329732741192,0.8403865310533705,1.44276287035481,0.4722996770031791,-0.2807209093712016
2898,-0.0281644874272812,0.0583815901116432,0.0289610991688358,0.382127919182874,0.183160509586641,-0.7040878050949729,0.088756936402385,0.0863500019884757,0.1548995220392447,0.1672449479043122,-1.0116431848095546,0.088756936402385,1.4468716743898715,0.294527782925883,1.5199604215105411,0.1672449479043122,2.8172500498243385,0.6140992547951258,0.0856150148260176,-0.2807209093712016
2241,-0.2335184769188487,-0.1882663643518712,-0.467401923641291,-0.0178764120620863,-0.0104799414793644,-0.7860303009842583,-0.1658482800847057,-0.2357075148844422,-1.2699420817084353,-0.8088329732741192,0.167701537197684,-0.1658482800847057,-1.0223276017412126,0.139550648754738,-0.9485432026188538,-0.8088329732741192,-0.4176175263463364,-1.0181169576709177,-0.8810966406168861,-0.2807209093712016
124,1.527098836747606,-0.6624306261806586,1.7514340290545645,-0.4546724587282094,2.340712459184982,-0.7860168507918366,-0.5409418558726511,-0.2697461142287339,1.6567595908543666,-0.8088329732741192,0.7392037218567692,-0.5409418558726511,2.2897710256796,-0.583675977377272,2.2861105503790613,-0.8088329732741192,1.3795311270818165,-0.6414516778710617,1.3230059337929343,-0.2807209093712016
195,1.6516238338307188,-0.7581662320487373,1.8046544011201544,-0.7712342601161235,0.8919213782697842,-0.5380743244613189,-0.6638973544841262,-1.3432711704717883,1.77228728845553,-0.8088329732741192,0.6001740438421783,-0.6638973544841262,1.5063704521279702,-0.7903121562721319,1.4492610880912422,-0.8088329732741192,1.1998162617390011,-1.2441161255508313,2.444391454106703,-0.2807209093712016
2091,-0.6435509620860362,0.5530595616679987,-0.0731812557288732,-0.8982849257784813,-0.0554422667815453,-0.1307180369448489,0.5206113583978542,-0.2697461142287339,-0.1146651056968028,0.8804440365699456,0.3060486642344093,0.5206113583978542,-0.169511787495135,-0.8936302457195618,-0.1908787239929236,0.8804440365699456,-0.6572373468034235,0.4132111055685362,-0.3010696473511439,-0.2807209093712016
1576,-0.4160579399160525,0.5978935982929257,-0.9734440096179948,0.6668795394511462,-0.8848645373300651,-0.1307227879263377,0.2960828130058745,0.4319727030228247,-0.2943748575208352,-0.1746778628297512,-0.4070119058632275,0.2960828130058745,-0.5265044539237258,0.552823006544458,-0.5528147838439076,-0.1746778628297512,-0.7171423019176952,0.6894323107550971,-0.6104173770928731,-0.2807209093712016
296,-0.8400963859663939,0.5138088633538581,-0.9433994319663798,1.2873056758340462,-0.8063264440276617,0.1969057310612999,0.2439304568313943,0.6938080825943005,-0.9618682214386666,-0.8088329732741192,-0.8641763991784742,0.2439304568313943,-0.3678410466221299,1.172731543229038,-0.44701341846961,-0.8088329732741192,-0.4775224814606082,1.317207777088191,-0.9584335730523184,-0.2807209093712016
1881,0.6172024291379347,-0.4613522100809342,-0.1249163051466157,-0.2003089982032377,1.83582617994498,-0.7860303501323427,-0.3743525248632364,-0.1754853775830015,-0.191683570764245,-0.4808355275245371,0.1843827817837772,-0.3743525248632364,-0.6058361575745236,0.139550648754738,-0.6158852258448092,-0.4808355275245371,-0.7171423019176952,0.5638772174884789,-0.6104173770928731,-0.2807209093712016
334,0.1620926745714968,-0.0228138615292228,-0.1318023585651365,-0.7339041778890973,-0.904047362058678,-0.1307609268398067,0.0148318115488265,0.9870637077143544,0.0907174678163755,-0.4962636297375586,-0.9016592680341144,0.0148318115488265,0.3064784344096523,-0.7903121562721319,0.2661740113970264,-0.4962636297375586,-0.1180927507749776,1.1163196278616012,-0.4170750460042923,-0.2807209093712016
1120,-0.8495120225712817,-0.2941410152446659,-0.5577872102990671,1.043708579101536,0.5999555829194314,-0.6223672537633428,-0.2875383953796786,0.7461751585085957,0.4244641497752922,-0.7856908199545853,-0.947992040221742,-0.2875383953796786,0.5048076935366463,0.759459185439318,0.5011544993546702,-0.7856908199545853,0.8403865310533705,1.44276287035481,0.4722996770031791,-0.2807209093712016
1463,1.5471534064722146,-1.046514346586909,0.4079518136054743,-0.8441171841955998,2.0048754663449566,-0.4641276812696618,-0.8984965287336757,-0.7070111981131002,0.4052095335084317,-0.8088329732741192,-3.02254089083582,-0.0,1.208876563437478,-1.1002664246144218,1.0848193827047807,-0.0,0.8403865310533705,1.1163196278616012,0.4722996770031791,-0.2807209093712016
131,0.6718658482570861,-0.7579688534848995,0.5647702214325543,1.9097844930899448,-0.5708358443194184,-0.7860020654097893,-0.6532081707342557,0.8090156496057516,0.1677359328838176,2.1956396589891654,-1.0446362494372563,-0.6532081707342557,1.8137808037748124,0.966095364334178,1.927275385256413,2.1956396589891654,2.8172500498243385,1.5934289822747525,0.0856150148260176,-0.2807209093712016
700,0.1247697209582819,-0.1185925196445457,-0.5981325848712236,-0.0645802970844637,-0.2886811855446242,-0.4583014379910374,-0.0974268845845917,0.7618852812828854,-0.9233589889049456,-0.7934048710610966,1.2774386372625082,-0.0974268845845917,-0.5463373798364252,-0.1704036195875519,-0.5300337924666711,-0.7934048710610966,-0.777047257031967,0.6140992547951258,-0.9971020392700346,-0.2807209093712016
2078,-0.2098000371486598,0.893424693050744,0.2736915797354193,-0.6502182934531113,-0.5387240210326543,-0.0489631147195512,1.091307062131782,0.2853448904627971,0.1420631111946717,-0.8088329732741192,-0.4001338828445997,1.091307062131782,0.0288174716318589,-0.583675977377272,-0.0503739736328936,-0.8088329732741192,-0.53742743657488,1.1163196278616012,-0.4170750460042923,-0.2807209093712016
1462,3.3101557022904844,-1.232944644221265,2.422642510524395,-0.8632764436251653,0.865510588437086,-0.7860297931207199,-1.316882872551349,-0.5211080786173519,2.6387450204642544,2.7047670320189083,1.2630038726839592,-0.0,2.9640905067113814,-0.996948335166992,3.026168786041826,0.0,1.738960857767447,-1.2441161255508313,2.444391454106703,-0.2807209093712016
1714,-0.4498429504651269,0.5465640996130946,-0.6102505434877341,-0.637062459916833,-1.498973786157166,0.6884120088677591,0.4128899090871359,1.4845509289001613,-0.8848497563712244,-0.8088329732741192,3.2955903142734373,0.4128899090871359,-0.3678410466221299,-0.7903121562721319,-0.3642475437562837,-0.8088329732741192,-0.6572373468034235,0.4132111055685362,-0.3010696473511439,-0.2807209093712016
55,2.0848517074798143,-0.4619010987103127,1.6194178328061506,0.6204965502108092,-0.4958184546125814,-0.7859224864698514,-0.2000787100742131,1.3745800694801404,0.1548995220392447,-0.0333203808649808,0.0079561307556311,-0.2000787100742131,3.02358928444948,-0.2737217090349819,3.215090457701773,-0.0333203808649808,2.8172500498243385,1.5934289822747525,0.0856150148260176,-0.2807209093712016
732,1.7276678706726811,-0.9635937708280562,0.4341627086743092,-0.5884299065970894,1.9183308808947124,-0.4584827698483105,-0.8657151535513598,-0.8562573644688415,-0.4997574310340136,-0.8088329732741192,-2.343622844568189,-0.8657151535513598,0.4651418417112479,-0.7903121562721319,0.3056856158170828,-0.8088329732741192,-0.3577125712320647,0.6643212921017734,-0.4170750460042923,-0.2807209093712016
456,-0.0476636004438852,0.1912073222909169,-0.7820370294382312,-0.3054204219027986,-0.9327864725954368,-0.1307169311129505,0.0753740608368639,-0.6237475474093692,0.2704272196404079,-0.5103893596858455,-0.5403852901909838,0.0753740608368639,-0.6058361575745236,-0.2737217090349819,-0.5563916504306872,-0.5103893596858455,-0.1779977058892494,-1.0181169576709177,-0.4170750460042923,-0.2807209093712016
2699,-0.6226432230605033,0.3451433128122555,-0.8283493251177508,-0.3249262637988014,-1.2470452228481357,-0.45843426068904,0.1527942813161653,-0.4100898776790454,-0.1454724917237801,0.2014071742331486,-0.3494321954735279,0.1527942813161653,-0.6296356686697628,-0.3770397984824119,-0.5814446301545281,0.2014071742331486,-0.1779977058892494,-1.0181169576709177,-0.6104173770928731,-0.2807209093712016
719,0.2419640633796402,-0.5312939438295252,2.135097839413124,-0.6706374071507386,0.4016967011021747,-0.785883634909159,-0.3468355347707507,1.0708510291772275,0.9122477618690912,0.8588046204789531,-1.3431598815897268,-0.3468355347707507,2.9244246548859816,-0.6869940668247019,3.056631703805887,0.8588046204789531,2.278105453795893,1.7943171315013426,0.201620413479166,-0.2807209093712016
106,0.2656921453974277,-0.9313778698214764,-0.312252692028052,0.3975812655502391,-0.8346921168193382,-0.7859250421702384,-0.7939943007842695,-0.3928087426273277,0.5014826148427344,2.0441637463522166,-0.4465054008105631,-0.7939943007842695,1.1196283968303304,0.242868738202168,1.1513816094269669,2.0441637463522166,2.218200498681621,0.2876560123019173,0.4722996770031791,-0.2807209093712016
