,theoretical_capacity_grav,average_voltage,energy_above_hull
2233,136.92119137006804,2.541014758333327,0.105795691041671
2054,101.61637368404172,2.814341846666659,0.049857535454546
2614,165.63540313839425,2.396164199166664,0.051897382857146
1182,53.71656207620654,-0.631154523750001,0.01061525382456
1156,8.76742592976776,0.434609249999956,0.010735109499984
3173,49.30909018890401,2.398484781666648,0.004597163799985
3052,169.040753709072,2.963631999999999,0.024900912022081
232,257.45790455221794,0.545649017500001,0.055697631388884
329,117.0573289140689,1.165188387500006,0.156063731636915
2495,128.2843928175498,2.677488494166661,0.091028275868055
697,194.80397222135403,1.242350432500001,0.163447788839309
3415,92.853014277811,4.254660716666658,0.052157130018517
2394,193.14837175036163,2.410909901666665,0.103107207857142
654,162.37079628918323,0.520748377499995,0.046854418749999
1507,42.51592338826186,-1.901807882500025,0.020319030499999
2934,126.47422166196768,20.344526626666667,0.024710698749999
1107,89.40838931189212,3.24931990666668,0.073707094305556
2350,83.39538990670934,2.206779954166672,0.091070301029411
211,213.83246582012225,-3.084921842499997,0.082736542000001
1460,171.1519373256056,1.065849207499998,0.104541218234118
1777,126.0056278166776,3.213161364166668,0.056645924375001
3056,113.07876380909748,2.853647591666652,0.082295703211814
1910,284.57671123912786,2.944181183333332,0.117354748981479
3018,207.83667678961464,2.191218863333332,0.110523811442218
3111,108.82463089481976,2.371348144166669,0.060108634814762
2612,88.58521173357572,5.273277019166665,0.070226906057706
2780,129.65368364998434,2.602594986666668,0.102492467812483
358,66.00013724847692,-0.9543303324999952,0.008852272205887
3328,112.11061917391348,2.945630120000013,0.095974533789064
1125,72.48886731348593,3.909429446666673,0.030848976000001
2379,204.7835654934413,3.618557556666668,0.045012238999999
1296,38.03814802141101,5.3134059666666165,0.080256176952377
1196,38.813576738982256,93.96020817666668,0.045849021785706
1058,38.86688251574288,3.958163381666688,0.049227315431037
473,238.3439863771591,3.092597566666664,0.128102407171712
3240,155.0060792879593,2.920912359166673,0.091330130208328
1331,96.99260343929754,-1.5543866725000042,0.0
1868,144.60988235146408,4.046683631666662,0.103458840000004
1126,110.401669147061,4.8691016541666645,0.144484076136377
1724,102.7567268307175,4.049425291666674,0.105562360454556
2887,125.15385976895732,2.863138861666672,0.118547224374993
64,93.88846542481708,1.111415582500005,0.157944512045446
1533,170.8728823723351,3.542573576666678,0.094569878333334
219,175.1382124540381,1.209641762499999,0.0
2468,126.47055354766138,3.823025845416668,0.179888730520839
2729,49.474196120260046,2.769165711666668,0.009688742799986
2030,200.22472597894688,0.525361486666666,0.110344880000002
2375,380.6565922627536,-2.309163825208331,0.054853659999999
1240,33.026723456089385,2.825742226666714,0.005440566666672
3419,150.43934361944483,2.109855336666669,0.043009163421054
1404,105.80778056901656,-1.921799747499998,0.0
2813,90.72761762293992,1.982807327500002,0.081551116898152
75,59.960193878545454,-0.5228657575000021,0.027687462850878
2687,130.12136688808278,4.108483871666666,0.035496636176471
1927,68.42566537403268,2.686263726666675,0.029938723214286
3088,276.4563037831052,3.459877825666669,0.100773623916667
2396,98.6877713139653,1.9610031316666672,0.012154829999986
1797,87.06955029335518,2.4446499816666662,0.087904649038454
3187,150.58173219878378,3.3975677946666663,0.096228171444444
1715,123.49645607467538,-0.531834367499999,0.065789342499999
1482,69.93000066420407,-1.200510082499998,0.03185183445512
3100,249.5384908333088,2.258300313333336,0.095945292777775
520,38.03341707417017,1.299327436666667,0.019745363596493
2732,49.94691127830643,0.512145534999992,0.014502741041666
881,118.01309144348406,-1.1997644825,0.039835239374999
2506,221.6576302141571,2.476219303333342,0.075681929444435
1186,106.30804976972586,3.732825196666662,0.060470499324323
3006,173.07828266593876,2.260997306666662,0.039129688020832
3112,125.8434314071088,0.701088037499997,0.060727018708331
1844,201.25478033119992,2.912422013333331,0.093470991999998
3297,93.25034344511644,0.7924027525,0.085719855108036
747,94.36161083747952,0.428731447500003,0.078253929081633
1546,109.99074776690446,3.279167986666673,0.079542530454546
317,110.7913085936395,-0.015788257500001,0.050543805833333
3245,112.1106191739135,2.889119300000012,0.092942347851565
1498,97.03533164345224,3.725625929166663,0.012630835476191
1347,91.21402612240276,-1.2600964125,0.0
1002,108.71985993795704,5.588153099166672,0.181305215416696
2854,115.50776857571373,2.97939911166666,0.044215821319433
2674,22.48224600103538,1.921258706666672,0.034360011925677
448,72.96996429669116,2.216807601666668,0.095919577678568
1433,32.85593117732143,3.5864197416667123,0.019890430642874
2013,133.68717564400603,3.440436239166667,0.112328379375
1009,97.53998516369214,4.036474729166665,0.024171997187496
773,59.23491100637401,-1.069361172499998,0.030575925657893
730,252.61394941368425,0.7196863400000001,0.040704467499999
1783,108.71985993795704,4.24816987666666,0.076445029962151
3329,71.4996385675959,3.280047753333316,0.068405429642857
2640,78.57925159556763,0.310489679999994,0.029361832784099
1945,217.7794158257072,2.987773516666666,0.0
130,85.23437049941923,-0.209617515,0.09136736111111
2228,126.5404212375438,3.903519899166677,0.11887268217592
1970,111.35746356111034,2.328743436666665,0.029632431093747
2590,75.71826485952646,4.581368024166673,0.063693760718395
1014,95.29323223679744,4.010706889166665,0.05719354876116
822,46.62442369893541,-2.346867622499988,0.020470319861113
3147,115.1000052664528,3.62298274166667,0.088670593136587
2849,107.35867751386526,2.182795839166667,0.031128824236113
1073,116.77722782500292,3.656854431666668,0.161587183695651
1054,124.620470507315,3.615879316666666,0.055355267020196
1872,89.3587634276257,2.975275946666665,0.083506694903846
1608,139.0493567609528,2.459914689999999,0.198004348749999
1337,53.31311025954157,2.430269641666664,0.0
3113,25.902994341826684,2.077108026666673,0.057777263
1372,198.54894882157072,1.799775530000003,0.001921049999999
838,114.62459402650396,-0.8414118475000001,0.0270229725
2874,118.21066355791518,2.298403751666664,0.127492872812468
1467,45.26939994058532,-1.336215067500002,0.066465003746747
1171,92.4743460464434,-1.000865946250004,0.000978546136362
248,289.2360612689411,0.037958437499999,0.032026351944443
1740,237.4843363917326,2.8822065233333323,0.095187603888889
2120,62.57161901998169,0.141941090000007,0.0
681,291.2625113196385,-0.134517216874999,0.185550241458333
884,100.79386253967652,1.4961139075,0.123255858263888
1618,95.65726000708484,1.678935297500023,0.108481036342594
318,181.54189581458968,-0.834714351250002,0.0
825,188.5001708213985,-1.266814787500002,0.032402752499999
919,160.8031622796062,15.984647086666673,0.185231633333332
1192,145.256833810174,3.926323011666663,0.124179351521737
1719,109.58401805261552,1.651814656666668,0.055627510357135
1735,159.29020863900996,2.176929561666663,0.073212419360117
1369,60.742705583530565,1.5282628291666591,0.00713818098217
216,77.4964959217233,-2.604903427500001,0.0
364,122.41545759321625,-1.4472418325,0.038319790480765
231,98.92822414037836,-1.471558589999996,0.083071706249999
3411,123.3828868341019,3.422469619166672,0.075249344479168
969,89.40838931189212,3.285139034166671,0.064830681180557
2074,159.33360112599763,2.252701556666667,0.12975008729164
2270,162.53340366778136,3.392762869166669,0.090683392738096
1406,92.28633849526769,-0.8925360775000001,0.0
3216,48.839313745564674,0.369480597500012,0.09466146504628
1531,69.66709452297067,4.286738046666651,0.091546015416652
1190,58.549155100164185,-1.307256887499991,0.037112935263159
2558,265.0072023134314,2.566425242666666,0.199436286222223
1794,103.57549213489786,4.702405971666673,0.079415136458342
2428,312.29603733382163,1.553626236666664,0.112038173333331
1720,313.92094511692403,3.852337916666665,0.016672098511912
904,47.99166199077733,2.961428786666668,0.13533479590909
1086,49.08344811302371,3.41965336166667,0.028441943684216
1962,95.56239483342898,1.240304147499995,0.073500800046279
725,139.3770457930422,1.210269397499996,0.12301400153844
1085,130.82531349913754,4.268215449166671,0.101774119027785
2179,84.94526279338992,3.176005486666663,0.039931206346147
346,67.05622722834545,-2.1502935825,0.002554353571428
1023,170.8728823723351,4.068288410000003,0.15730092638889
1697,168.51434649650105,3.339224586666665,0.063091191250001
234,82.7020639053024,-1.7294739274999982,0.0
1143,98.6877713139653,1.85483216291666,0.002650242916653
930,147.2369027878063,1.172242102499997,0.029671852430556
2341,94.14569169046904,0.320188947499993,0.075724443518519
3317,98.81611979894204,2.340414781666664,0.054813729602271
1324,102.08404154805662,-2.501371552499999,0.015381493636363
1438,88.05281676355409,-1.617114562499998,0.151657715625001
2802,83.3286750888558,1.261481932499994,0.059976801666664
3119,166.6286694220835,4.292181661666662,0.165140785416667
949,286.97686491103144,4.080764906666664,0.121495342244899
1899,51.58318989000849,1.448147436666668,0.039243219583319
1640,192.3406206152517,3.447780131666671,0.143457229814814
2327,55.387159951683344,3.179097016666683,0.02271554583882
1255,179.134432805142,4.308561155238101,0.108729220388895
917,82.56135893835622,4.965603136666666,0.101332230249999
1587,108.61420814964404,4.22921438166666,0.084712474242422
1381,78.43627531502867,-2.363830397499998,0.017262655401785
3410,245.05024843717453,3.757987062291671,0.111137021064809
3063,215.20002931293783,1.65882803,0.081241978849213
2525,174.13910058671036,1.922867571666666,0.0222367875
2285,96.07607216712913,0.5983279075000041,0.079354277870357
942,337.14777106521103,2.9840345936666672,0.140188005277778
1294,110.401669147061,3.574500861666659,0.045775441590921
2259,162.59155120807958,3.847681402916673,0.095181080333335
974,166.62866942208353,4.17632006333333,0.156860374444446
3207,108.2601620393952,4.329442136666666,0.097929301944445
393,169.11111783050535,-1.112841105000001,0.04624684458335
3033,178.52396803848805,3.479447784999999,0.071907188382343
437,93.78407321389318,3.474501791666663,0.088576947378522
2888,115.1543626879653,3.197613049166657,0.047372074409723
77,90.1738514500328,0.879994712499999,0.128428433749999
1997,51.58318989000849,1.544419326666636,0.04140518791665
2338,115.5207731796702,-1.260321207499994,0.030517345625
2827,116.05831616912404,3.169573406666666,0.106008692170139
247,559.4568797466696,0.129720139999998,0.05598837875
37,108.27941318049176,-0.051996640000001,0.082807812222123
641,148.332920848719,1.723750751666666,0.019573659285709
1907,95.05418111060936,0.5548824975000041,0.054102183888868
1513,58.69681127125842,3.32245385666665,0.082217740984847
327,100.54130489798683,1.866276162500004,0.099493580696432
1183,91.8790949770414,-1.61686149875,0.0
533,330.5725205238284,0.050809001249999,0.0983086178125
342,110.88986326282792,2.008334557500004,0.068206036958333
1252,29.14092846196294,2.256495426666627,0.02112538418919
3315,98.62438053278468,2.461571603333335,0.053157048361754
2265,51.57799970664495,3.455863941666673,0.060857474070946
2252,106.44327977055548,3.056125031666662,0.07135811033334
2410,122.77454751886071,3.174716681666668,0.09612041869792
2966,276.6627138122796,2.912639576666669,0.025675966180557
2107,140.28382398986653,4.078563481666665,0.13042983057292
440,117.92751343274762,3.063598696666668,0.026958309311558
438,173.45998329571643,3.664437279166661,0.039353557267448
561,79.393713038941,3.203803756666668,0.132151572916663
2229,88.43373705925286,2.757054904166674,0.10605718190474
2741,151.68809413516752,1.359645666666667,0.055479235952375
203,40.01255398159074,-1.693009362500002,0.0
1503,49.08344811302371,3.34722292166668,0.037561490000006
934,291.8013402814552,3.531505675416666,0.099885402400795
3284,56.32788217178536,2.733304036666661,0.073334312954557
623,111.66723680264003,-1.088399197500012,0.054499147953708
1330,81.56138185027196,-0.6575843375,0.0
1644,101.21228527098488,3.846314671666656,0.056989123055557
2309,173.64885431747894,3.207075766666671,0.102689964583328
391,169.11111783050535,3.343622735833341,0.055054587777795
207,503.2409582711228,-0.001396635833333,0.105839761666668
748,154.54068575002518,-1.017991687499996,0.028635328499998
2613,165.63540313839425,2.516032231666666,0.062268416071431
2740,172.0219977414676,2.363715505000011,0.098116658214286
1985,151.67998167130156,2.379203901666665,0.071718227083339
1350,60.35011749690529,0.2295545775,0.0
3309,198.56493748412785,-0.6268577025000011,0.191877473333334
1244,50.39679405004234,4.541919931666664,0.036786702647101
258,60.34640104916753,-0.9995327324999892,0.030329729078944
154,157.47523072291762,0.6327247999999991,0.14991794596154
2194,90.65558834978349,1.987979051666665,0.096054069204541
1952,183.92374716505373,2.675285146666662,0.069610630648131
1290,108.61420814964404,4.3136816041666695,0.077474924469696
2390,204.7835654934413,4.004837116666666,0.051060099499999
151,95.65719336377023,0.014130522500001,0.143071842500001
1816,57.03933829461014,-1.587387177499993,0.095130966875
2828,103.14284926328187,2.560290119166668,0.12583879854168
1713,149.88475877757,3.895152216666668,0.059113728749999
2589,170.62622966182775,3.235055169166665,0.014692232812489
3191,89.3587634276257,2.894479866666666,0.081706357211539
515,129.57286562026334,1.2221167866666551,0.01947348683333
19,89.49384061080809,-0.9700168224999992,0.0
2035,103.97836440524532,1.989338591666675,0.082605854166665
1517,60.28374590575401,4.577316626666667,0.055674696176459
2617,129.4911431279461,1.131689289166667,0.052565768287038
2053,89.3587634276257,3.42422128166667,0.16020876528846
3133,71.1309772888118,1.403194106666669,0.024979604275361
2905,126.33799459587932,1.766045037499989,0.060113720124999
3417,172.47751078386963,3.578762914444442,0.117386878563829
583,104.68105930347936,-0.137049047499995,0.021296330500001
3242,148.35504462507768,-1.174819402499994,0.068774115500003
2777,71.06513766283626,1.014693898750001,0.046312289999991
475,170.30112105011048,3.091978509166667,0.081651067083334
2586,170.52331754506525,3.055222061666663,0.019600165288474
790,125.17201044256056,-1.752052407499998,0.0
2323,93.24116053629383,3.492418926666668,0.07029492590909
1172,127.58302668789992,3.265627462916664,0.028906708636363
927,169.89052558677983,2.927096396666665,0.044378919583333
1100,96.81765228608988,2.786410921666667,0.037190651749998
1027,124.79440104060062,4.357804960416667,0.08396923780303
1552,121.3534978799624,4.410913494166673,0.107450922222209
1230,166.6286694220835,4.134651959166669,0.116426995416667
1174,70.94714132443546,4.927100476666661,0.053840925490196
215,43.51151147936466,2.7889269113367963,0.044806968412697
2974,168.11926327895614,0.201728130000004,0.050211779545449
1862,430.787772220729,2.886829336666664,0.150062726071428
447,111.70481360857832,2.8385756433333382,0.095831807222196
2692,119.27287488093684,4.257624054166664,0.072052160056817
2930,105.51587886007138,4.818330386666668,0.046879456287882
229,99.48521896661018,-2.619542807499999,0.0
896,113.24343968148531,0.3189726275,0.0
2024,149.44198502723626,3.684541091666661,0.087216680624985
788,26.642058000912805,-1.462595433333338,0.029054487749998
3021,66.59255212253618,3.174500756666669,0.004431844754894
1795,87.67027798539985,2.07863723666666,0.043940283392503
2655,211.02732677421065,1.979623188333334,0.045535965703173
140,60.28374590575401,4.011317996666657,0.036161444117635
3014,142.23676513448655,1.8169294233333344,0.044573943423916
1663,85.41345830026684,1.384722287499994,0.094617239999998
480,130.21918319120618,3.222686034166666,0.085073174796875
851,190.67807652070937,0.5951335424999981,0.058346883888829
671,1433.7541175551291,-2.1907846851249992,0.002745604166664
272,69.65995263211349,3.628059361666667,0.03324025583334
2682,64.89538327398895,5.753722746666663,0.100834140490203
983,88.58521173357572,5.353814406666666,0.075535409326936
2757,49.30909018890401,2.424372811666681,0.009522184199986
1307,110.401669147061,3.392302844166659,0.02667375227274
236,122.81768593960196,-0.344644562500003,0.148050018624994
3222,106.2270785943239,3.6716964816666673,0.052760532495232
2036,88.48729115508424,2.108829951666659,0.105100428409086
1674,87.69773445686978,5.090517564166669,0.118659776428572
664,178.09263458450152,1.376428917500001,0.178221150357143
266,133.30687808249593,0.068304041180562,0.004926168333334
1487,60.28374590575401,4.229810274166661,0.042676891176459
3311,218.1492401177389,1.372938573333333,0.088277618839288
3179,81.38505192675717,4.02369679166666,0.084650487955559
1758,151.59019990805257,0.992235439166672,0.0
3081,149.6254192022106,3.003968841666664,0.089195296666667
143,129.39508555349377,1.998084199999998,0.193557816136364
2477,162.53340366778136,3.249085281666668,0.069324769880953
171,103.923470988923,-1.211739199999999,0.146949536854869
141,121.5240869437016,1.828665357500004,0.186123914230773
356,43.07282753847877,0.104425697500002,0.023148874342085
2369,107.742992195178,2.190653156666665,0.073582666999993
197,115.08687885832728,4.8117511366666665,0.154136733750019
1698,101.12539609011168,1.452467150416664,0.065741851875005
3336,80.940646077724,3.070335318666659,0.039160695483872
923,192.506261371662,3.500392644166661,0.096697458240743
17,159.95445814312023,-2.665979037499997,0.167988803229167
1652,217.49588278185576,2.249521956666663,0.085308791052634
925,94.32979444408468,4.459184701666667,0.199262208295463
3337,111.03600497862858,2.954110941666665,0.078529846136376
1670,267.7901355299293,2.1864022825000022,0.069297034722221
592,80.5796471989388,1.428413387727284,0.104817015277777
3282,85.52260728219764,1.692329015000003,0.095376707484562
1434,95.92955675375173,3.892016571666667,0.017511251875002
3387,90.63378747413866,2.058222422499999,0.046667437314811
1270,61.57172294515588,-2.6608988525,0.0
470,143.12374990610436,4.161996690416666,0.112748779583334
2819,210.2338686873688,1.715367780000003,0.027356706428571
3117,56.48787726571607,1.284051884166653,0.054394436124993
2954,84.37711870527087,0.652726370000001,0.08588467642855
3339,37.370206391304514,3.47962537166672,0.082178823382358
3230,87.18682343588632,5.144578876666666,0.053529774326936
745,291.2625113196385,-0.059483169999999,0.187470469999999
362,67.08602076518966,-1.831274042500001,0.0
2853,113.67936510666745,3.792771331666666,0.089456685659731
2076,154.42564500355724,2.628811051666661,0.071211443854198
122,131.0322573927181,2.624242449999994,0.049008953970565
3326,54.12110803727722,3.504034331666669,0.078307205592103
2747,216.40534815346368,3.242242529166669,0.044684836022729
2331,184.256617508828,2.41878439916667,0.081335090499999
3344,188.5935329321526,4.368844727291669,0.191541688750001
1348,77.56550565703371,0.9133822625000052,0.009029470089283
1380,18.38600459581076,0.6997592566666611,0.0
1679,43.65645328283279,1.247448500000009,0.009953984761905
7,878.6812688657529,-0.175472207499999,0.1919988225
624,80.21112659987332,-0.398018335000005,0.000274196538461
1170,141.49647254021954,4.75058738333334,0.139784844800725
659,143.74657776877623,2.250818704999997,0.18454657861111
537,31.10195066266632,-1.248768072500001,0.0
589,116.3121669706191,2.933541281249998,0.195166856535079
1699,89.38981861327996,2.183722966666666,0.071822574375
933,145.29952922195065,4.656368586666668,0.126921973571427
1629,141.24518753180664,3.336792546666667,0.028582178518519
2317,97.65078133204096,1.107683262500015,0.059036096342591
2564,206.45859872016783,2.507754631666666,0.079520310272926
2162,197.6823752279974,2.633606609166665,0.069704175185185
2915,146.98623114218162,4.013968064166656,0.135279018020848
3300,137.35016537667428,1.6130142816666742,0.094434581086311
3110,14.861995776633826,4.423466626666661,0.10706625781818
502,228.9462353355559,-0.522900497499999,0.11905154597826
316,127.70167849821524,4.48133709291667,0.083007232005714
2510,212.892821976685,3.5779081566666653,0.095706359561426
2801,96.13875669084229,0.37322629000001,0.093929425101994
1267,85.45183555181424,-1.2807760524999972,0.136546203535708
145,217.4655879349285,1.182189090000005,0.098049027777778
1098,170.8728823723351,3.840991779166666,0.104940780000001
815,109.72624521196312,-0.341377427500002,0.110423332187498
1839,125.3475158805024,2.914282976666664,0.023281733680536
1132,72.13497255995688,3.408438551666672,0.040714580333289
2208,116.67036455891196,3.203042076666664,0.080161317142856
2176,87.84546851533102,2.499002819166671,0.103904475942028
2174,68.25001641312988,1.517072214999996,0.086774324117643
1759,149.88475877757,3.723961441666668,0.028679862499999
2771,31.698754929136964,1.542901776666676,0.045995763472223
303,127.70329307609708,4.174092785000001,0.118068264097218
1742,274.0632129909817,3.343680241666665,0.050832810555557
2269,97.62059719146454,2.9396140200000023,0.116372452803023
2490,170.19450089641757,3.287469483333335,0.095268681323526
202,95.28277206834628,1.4818209349999991,0.119198263888886
2037,30.94179678477532,-1.323477273333329,0.051282904499999
2374,104.2245196618175,1.4438039641666711,0.11331288772728
2606,84.94526279338992,3.220810096666663,0.046830606538455
987,111.10222233824749,4.008625523333331,0.07257423500001
3323,69.65995263211349,3.586052696666664,0.04098045383334
3012,169.06314745362724,3.253114484166661,0.057359889687506
1790,166.6286694220835,3.8844425716666633,0.098372020833334
3031,166.30935130011238,3.387092904166666,0.007902811562492
1279,133.4746782541047,3.289665581666663,0.035497100972221
2052,150.78808381645993,0.552570884166665,0.0
148,72.59745129885579,2.603170774999999,0.0
1744,276.0166834662942,3.071362294166663,0.144439473541668
332,75.18451067368582,-1.2735837375,0.048425310714264
2588,46.49187718233282,3.11269489916665,0.053507445297634
631,156.99363386181884,2.245247550000001,0.06180548057695
857,83.98798657533716,-3.088485212499999,0.00037769775003
1916,85.06556874255563,1.940084657499999,0.053625650749999
2552,69.58054891180969,4.32319125666667,0.094229811547621
2391,104.38871842637155,4.064744072916662,0.099871694374993
2,49.40874576316023,2.341612886666654,0.029378997508326
2498,110.51710201168744,2.686360622500001,0.10122137921875
478,140.40791896590994,3.766462592916662,0.085825600882365
3068,166.69079675148035,4.012238074166669,0.091877604531253
746,56.38810855946463,0.716658782500002,0.042514166328121
107,107.65356446584636,2.307025664999995,0.168406585865386
3440,115.5617311111806,0.303964817499998,0.146417253455882
2890,69.80434161318931,2.410186526666673,0.033749183348215
1598,170.8728823723351,2.719619244166674,0.121165202916667
2328,104.97345536587105,3.427867688666672,0.049000082777764
1435,59.303724213137365,4.21278937916666,0.049667590808824
3152,126.0126394323758,4.228380517916671,0.058319005514698
3355,202.5041208472054,5.005955111041666,0.103209945075759
2543,124.25876657846798,4.108699341666659,0.06426171151515
163,83.13275788078298,0.6335307424999971,0.15999100237165
955,141.49647254021954,4.715992761666664,0.180138355452898
103,150.75042858700075,1.9589573124999944,0.145965412444445
1914,216.0650057347892,1.073135601666666,0.00561171
2175,97.56877362673444,1.864991311666666,0.077424070833333
1486,68.7455917282834,4.849697844166679,0.092155535500007
3363,44.05051911878173,3.800522856666655,0.061718396428573
13,2072.0682428481964,-1.270437574260563,0.163549669374999
893,24.33890040869284,-2.329192813333326,0.0174423
805,112.1087975298564,-1.530710262500004,0.032079608499999
3000,212.23829706693465,2.262566822666665,0.016916097500002
2764,73.83269561212266,3.625497496666677,0.025084183663762
792,84.46194457637392,-1.765994450000003,0.0
2684,147.41252592564663,3.566573561666667,0.140821629895834
2389,174.77457461732914,3.242624591666664,0.111097455050499
670,281.8455355753947,0.788563270000001,0.199659007499985
1887,42.80867452814732,2.225260936666652,0.018303648552632
621,273.8393889485439,3.311944066666663,0.057328405
474,114.3500606882666,3.298865264166667,0.117530758020827
1993,179.07933863371505,2.093683254166672,0.073206602182541
69,93.71535549764523,1.5835067374999992,0.16936282795452
2167,60.700165493397066,2.477274766666648,0.029524328823568
383,102.99866696294012,2.052251396666657,0.019517523194451
2198,192.5344192972936,3.967352354999993,0.094522965735293
2871,60.220712770183695,2.140869266666679,0.043171925833333
1484,78.63756892763558,-2.6733602025000023,0.0
612,104.9984014401376,-0.297248197499999,0.072626072219386
1925,147.74413863237223,1.881586522500005,0.1137019255
2132,42.68872421725851,1.759673996666672,0.042790213906258
1275,131.0242457007058,4.555197971666667,0.156432317708329
1957,138.26734919736035,0.5499287124999951,0.098426157685185
516,40.57869461520789,-0.331040323333331,0.0
721,74.81014630608371,-2.3960621575,0.096365781923077
1449,74.31743079142315,-1.281368257499994,0.0
712,76.85058790422505,1.092224792500002,0.13483431296053
1197,106.61480943204056,-0.420552292500001,0.120686992857136
1941,290.0688992490254,3.572685404166661,0.092539257656239
563,242.54040102681125,3.4647010966666683,0.126261188653845
1756,143.47118472446016,3.877800701666667,0.07408301201389
2278,204.5825043456792,3.143667516666668,0.083770461555549
1480,85.4785438238751,-2.1613607375,0.023434038125
2584,96.72990184037342,2.928872686666664,0.024951978018015
1133,99.52863723904002,4.144830999166666,0.040953390555548
1530,111.75781176088262,4.587999906666662,0.106733593000001
1525,71.50399483378008,5.382717736666658,0.077375938529424
1020,68.14238806203377,4.223385081666672,0.002784669907404
2137,170.38028800467345,3.155200176666663,0.021651733958327
1668,86.79056245389958,2.611151901666668,0.107338804204547
2749,75.20499399728025,-0.190164067500001,0.058214908564814
3272,110.401669147061,3.207314094166657,0.005976216136376
