,density,nelements,volume,band_gap,total_magnetization,energy_grav,energy_vol,num_steps,max_voltage_step,stability_discharge,e_fermi,nsites,num_unique_elements,avg_atomic_number,min_atomic_number,max_atomic_number,avg_atomic_mass,min_atomic_mass,max_atomic_mass,avg_electronegativity,min_electronegativity,max_electronegativity,avg_covalent_radius,min_covalent_radius,max_covalent_radius,std_electronegativity,ionic_radius_ion,atomic_weight_ion,charge_ion,atomic_number_ion,electronegativity_ion,working_ion_Li,working_ion_Mg,working_ion_Na,crystal_system_Cubic,crystal_system_Hexagonal,crystal_system_Monoclinic,crystal_system_Orthorhombic,crystal_system_Tetragonal,crystal_system_Triclinic,crystal_system_Trigonal,is_metal_False,is_metal_True,theoretical_False,theoretical_True,exp_band_gap,exp_energy_vol,theo_band_gap,theo_energy_vol,material_id,formula_pretty
2799,0.36388774810662167,-0.6561991151099974,-0.45946945924080734,-0.21184556361567014,0.9345846799148213,0.614747927664014,0.6983114839475925,-0.338524243070804,-0.2807209093712016,0.36888121320103573,0.22762883266254227,-0.27372170903498194,-0.6561991151099974,-0.12984593566973623,0.4417349988383212,-0.6572373468034235,-0.17421939298094857,0.4065964612361117,-0.6312839090986572,-0.238325868680156,0.41321110556853624,-0.08275297469147197,0.14206311119467174,0.3820071422726114,-0.3010696473511439,0.26930306563376943,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.21184556361567014,0.6983114839475925,mp-771133,Mn5Cr3O16
3221,-1.5843097001717734,0.6657926694244705,4.5898426172942495,1.348396409537662,-0.7859677108988168,0.33764512879336694,-0.0760487968991112,-0.338524243070804,-0.2807209093712016,-0.304201536651426,-1.5597983456022144,5.098818942231377,0.6657926694244705,-1.2603227126936063,-1.9834077437880002,-0.7171423019176952,-1.1706715656924636,-2.2726363612553606,-0.6979746223395503,0.13348037031134055,0.6894323107550971,-0.08275297469147197,-1.0966505353066904,-3.2629105133917915,-0.4944119784397246,-1.0664702430616386,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-0.0,1.348396409537662,-0.0760487968991112,mp-778931,CrB3(HO3)3
532,-0.3707774127981734,0.6657926694244705,-0.358564809651369,0.6707621019475021,0.6064904992104984,0.503655059669781,0.3772622010550957,-0.338524243070804,-0.2807209093712016,-0.7892935510726199,0.3827610930575807,-0.27372170903498194,0.6657926694244705,-0.24884349114593307,0.4417349988383212,-0.5973323916891518,-0.2945606417229268,0.4065964612361117,-0.6108381110419495,-0.06289616436726705,0.6140992547951258,-0.08275297469147197,-0.0954104894299423,0.3820071422726114,-0.41707504600429235,-0.8758966619976741,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.6707621019475021,0.3772622010550957,mp-1216366,VFe3(PO4)4
1281,0.24037084807430195,0.6657926694244705,0.6918489756494158,-0.8088329732741192,-0.7860087823146529,0.11322848067325542,0.23398363875810257,-0.338524243070804,-0.2807209093712016,-0.42711042208756567,-0.5004461577859073,0.346186827649598,0.6657926694244705,0.8518838970088877,-1.2905098173233371,2.8172500498243385,0.9993089324190058,-1.2017296123814427,2.860577132121187,-0.42422898817590426,-1.0181169576709177,-0.08275297469147197,0.2126633708398263,0.3820071422726114,0.0856150148260176,0.02829386394454569,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.23398363875810257,mp-540013,LiBi2(PO4)3
878,0.33830096656058195,0.6657926694244705,-0.6152669153192911,-0.17247384822789094,0.8522389567586921,-0.8398734121745329,-0.7254981261499511,-0.338524243070804,-0.2807209093712016,0.7062316810235559,0.2199125966432797,-0.7903121562721319,0.6657926694244705,1.4171222855208225,0.4417349988383212,1.1998162617390011,1.4002210414585232,0.4065964612361117,1.2363924575432446,-1.6181983190218387,-1.2441161255508313,-0.08275297469147197,2.946818880734023,0.3820071422726114,2.444391454106703,0.8578126873222393,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,0,0,1,1,0,1,0,-0.17247384822789094,-0.7254981261499511,-0.0,-0.0,mp-22427,BaSr(FeO2)4
3304,-0.6133825029896132,0.6657926694244705,1.4428620110615626,-0.3972833376176489,3.965304218542809,-0.5376657745949021,-0.464083367487998,-0.338524243070804,-0.2807209093712016,-0.6586145356141601,0.16552296590126678,2.102594348255908,0.6657926694244705,-1.1710745460864587,-1.2905098173233371,-0.6572373468034235,-1.0648144322399564,-1.2017296123814427,-0.6312839090986572,-0.9112427941788519,-1.0181169576709177,-0.08275297469147197,0.2511726033735474,0.3820071422726114,-0.3010696473511439,0.22701088563039104,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.0,-0.0,-0.3972833376176489,-0.464083367487998,mp-782820,Li5Mn6(BO3)6
2797,0.7047839050795983,0.6657926694244705,-0.3774080525552554,0.06095133460550104,0.4426264690899104,0.49220497582905043,0.7156293190167248,-0.338524243070804,-0.2807209093712016,0.2656896979334576,0.5847415962781742,-0.27372170903498194,0.6657926694244705,0.7923851192707893,0.4417349988383212,0.8403865310533705,0.7468107984904347,0.4065964612361117,0.814310813328539,-0.43993911095019395,0.41321110556853624,-0.08275297469147197,0.8673203239130847,0.3820071422726114,0.4722996770031791,-0.5833219474686966,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0.06095133460550104,0.7156293190167248,mp-771095,Mn3Cr3(SnO8)2
1040,-0.9480659083787254,-0.6561991151099974,2.5277680567725036,0.7726476860425935,-0.7859274176609828,0.11865605436068481,-0.04349881928115495,-0.338524243070804,-0.2807209093712016,-0.5152498465683343,-0.9652516539184748,2.205912437703338,-0.6561991151099974,0.18748087893345547,0.4417349988383212,0.36114689013919643,0.14158468064196178,0.4065964612361117,0.2983828744280728,0.9556434621657764,1.9449832434212853,-0.08275297469147197,0.2190815762621117,0.3820071422726114,0.1629519472614499,-1.2514812148887726,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,-0.0,0.7726476860425935,-0.04349881928115495,mp-26402,MoP4O13
463,2.0249851641070333,-0.6561991151099974,-0.3018656667938387,-0.8088329732741192,-0.4583187790734717,-0.20316434534239322,0.14937774780704033,-0.338524243070804,-0.2807209093712016,-0.4632984479053062,2.379310833214602,-0.3770397984824119,-0.6561991151099974,1.1791271745684289,0.4417349988383212,1.2597212168532728,1.1988049110354018,0.4065964612361117,1.2721061863542142,-0.824837118920265,-0.7167847338310325,-0.08275297469147197,1.4513770173411862,0.3820071422726114,1.3616744000106504,1.101538083907978,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.14937774780704033,mp-1178204,La3MnO7
2816,0.5091988890565243,-0.6561991151099974,-0.9589239889573276,-0.8088329732741192,-0.04866784122002001,0.603124239969319,0.8412079852560719,-0.338524243070804,-0.2807209093712016,-0.01455978788770186,-0.2528947697974824,-0.8936302457195618,-0.6561991151099974,0.028817471631858972,0.4417349988383212,-0.53742743657488,-0.05037397363289366,0.4065964612361117,-0.5407211013175413,0.2853448904627971,1.1163196278616012,-0.08275297469147197,0.14206311119467174,0.3820071422726114,-0.41707504600429235,-0.4001338828445997,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.8412079852560719,mp-771245,FeCo3O8
1779,-1.1870315527777455,-0.6561991151099974,-0.5786022441884098,-0.8088329732741192,-0.6221741017917795,-0.6003441153782387,-0.5156752471438286,-0.338524243070804,-0.2807209093712016,0.7796321650125897,-1.0483363095153548,-0.8936302457195618,-0.6561991151099974,-0.09018008384433787,0.4417349988383212,-0.53742743657488,-0.12776205610056499,0.4065964612361117,-0.5407211013175413,0.0758765868056164,0.6140992547951258,-0.08275297469147197,-0.24302921414253903,0.3820071422726114,-0.4944119784397246,-0.09911234353952314,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,0,1,0,0,1,0,1,-0.0,-0.0,-0.8088329732741192,-0.5156752471438286,mp-753738,V3CoO8
1987,-0.6789986957908366,0.6657926694244705,-0.42530751110313275,1.6934248772107112,-0.7860305303419854,-0.2014706260631689,-0.2187037836183705,-0.338524243070804,-0.2807209093712016,-0.2300909324422798,-0.3370922425115756,-0.3770397984824119,0.6657926694244705,-0.4273398243602283,-1.2905098173233371,0.8403865310533705,-0.30919694225245337,-1.2017296123814427,0.814310813328539,-0.5891852773059353,-1.0181169576709177,-0.08275297469147197,0.6362649287107581,0.3820071422726114,0.4722996770031791,0.04486779548241102,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,-0.0,1.6934248772107112,-0.2187037836183705,mp-755757,Li2Sn(BO3)2
2879,-1.331359651971855,1.9877844539589384,-0.16956483181640072,1.3042159350185516,-0.7860299569476678,-0.5127767805458769,-0.47132650451013297,-0.338524243070804,-0.2807209093712016,-0.3958667607959567,-0.9284299173479754,-0.3770397984824119,1.9877844539589384,-0.8676307796221565,-0.2511629276263421,-0.777047257031967,-0.8460632515927923,-0.30614988631215023,-0.721878225659873,-0.20900030616815105,-1.1436720509375362,-0.08275297469147197,0.3166382986808728,0.3820071422726114,0.8589843391803406,-0.16364543366767093,4.308986414502856,1.280440150771868,-0.6305282887554627,1.213432280049126,-0.9390439540519465,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,1.3042159350185516,-0.47132650451013297,mp-772183,NaVCSO7
2073,-0.7488363400205749,-0.6561991151099974,-0.07078346547568352,0.940152795783981,-0.7860305303419854,-0.21051019454987827,-0.2614776849119221,-0.338524243070804,-0.2807209093712016,0.6868617553311382,-0.3364157063620856,-0.06708553014012195,-0.6561991151099974,-0.5265044539237258,0.4417349988383212,-0.7171423019176952,-0.5528147838439076,0.4065964612361117,-0.6979746223395503,0.4319727030228247,0.6894323107550971,-0.08275297469147197,-0.29437485752083525,0.3820071422726114,-0.6104173770928731,-0.4070119058632275,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.0,-0.0,0.940152795783981,-0.2614776849119221,mp-756450,CrPO5
2402,-0.9025463651847303,-0.6561991151099974,-0.33326110311291524,1.421028708917151,-0.7860304320458167,2.554639085347644,1.725563208318993,1.9708144052042835,2.1378227486113337,-0.03356799273853994,-2.4457205650783087,-0.4803578879298419,-0.6561991151099974,-0.8041654167015182,0.4417349988383212,-0.777047257031967,-0.7586646951334938,0.4065964612361117,-0.721878225659873,2.275293775206022,0.6140992547951258,1.7241174339768628,-1.70638005042394,-1.5543553622991026,-0.9971020392700346,1.0518895759970373,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,1.421028708917151,1.725563208318993,mp-760338,VOF3
1160,0.7691350958474619,-0.6561991151099974,-0.8989387800060282,0.7759537079453841,-0.7860249438430623,-0.39916400345270253,-0.28277875440750977,-0.338524243070804,-0.2807209093712016,0.07069688740065184,-0.13828318357125433,-0.8936302457195618,-0.6561991151099974,0.6238052490128432,0.4417349988383212,0.3012419350249247,0.5352124912721229,0.4065964612361117,0.2293893000574388,0.044456341257037076,0.5387661988351551,-0.08275297469147197,0.47580979315358407,0.3820071422726114,0.0856150148260176,-0.05033045751495014,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.7759537079453841,-0.28277875440750977,0.0,-0.0,mp-31518,NbCoO4
1689,0.18348613151280938,0.6657926694244705,-0.6341779506259916,-0.5725024984655467,0.1150176666754513,0.12519737603431466,0.23337582696533948,-0.338524243070804,-0.2807209093712016,-0.4519406645445147,-0.04818264437531164,-0.4803578879298419,0.6657926694244705,-0.5463373798364252,-1.2905098173233371,-0.53742743657488,-0.5294746503397472,-1.2017296123814427,-0.5407211013175413,-0.9505181011145732,-1.0181169576709177,-0.08275297469147197,0.09713567323866308,0.3820071422726114,-0.4944119784397246,0.1723707669619834,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.0,0.0,-0.5725024984655467,0.23337582696533948,mp-753037,Li2Cr3(CoO4)3
2474,-0.34345909977580596,0.6657926694244705,-0.392003940474435,0.11975845148241247,-0.7860296374851194,-0.014461689005286157,-0.02501631333556345,-0.338524243070804,-0.2807209093712016,-0.8063127957102311,1.1184929886708395,-0.17040361958755193,0.6657926694244705,-0.9628288240031141,-1.2905098173233371,-0.777047257031967,-0.9074813878094661,-1.2017296123814427,-0.721878225659873,-0.9583731625017174,-1.0181169576709177,-0.08275297469147197,0.2511726033735474,0.3820071422726114,0.20162041347916604,0.1846587779999532,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,0.11975845148241247,-0.02501631333556345,mp-762820,LiV2(SiO4)2
2110,-0.04385698245198023,-0.6561991151099974,-0.9008606513626771,0.347072502919738,-0.0488389338930499,-0.05950673168438105,-0.006671800631217685,-0.338524243070804,-0.2807209093712016,-0.6330606157480735,0.2797681333702328,-0.8419712009958469,-0.6561991151099974,-0.6058361575745236,0.4417349988383212,-0.6572373468034235,-0.6116907396405973,0.4065964612361117,-0.6312839090986572,-0.6048954000802236,-0.18945334211123377,-0.08275297469147197,-0.26870203583168717,0.3820071422726114,-0.3010696473511439,0.7563293764390792,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,-0.0,0.347072502919738,-0.006671800631217685,mp-756696,Mg2Mn3O8
2964,1.965536688354344,-0.6561991151099974,-0.7011339990113767,0.7901796203755737,-0.7859698488404865,-0.48029261326102146,-0.29205974937557594,-0.338524243070804,-0.2807209093712016,0.09311479279093378,1.0370457922250516,-0.6869940668247019,-0.6561991151099974,2.9244246548859816,0.4417349988383212,2.278105453795893,3.056631703805887,0.4065964612361117,2.29068984059512,1.0708510291772275,1.7943171315013426,-0.08275297469147197,0.9122477618690911,0.3820071422726114,0.20162041347916604,-1.3431598815897268,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,-0.0,0.7901796203755737,-0.29205974937557594,mp-773515,Te3WO12
1458,0.191629635970608,-0.6561991151099974,-0.9276723017265486,-0.649342462084951,0.3608215468801164,-0.4106586445153336,-0.31640591157306486,-0.338524243070804,-0.2807209093712016,0.16604257027030808,0.5235479392484076,-0.7903121562721319,-0.6561991151099974,-1.0421605276539119,-1.9834077437880002,-0.6572373468034235,-0.979744257503074,-2.2726363612553606,-0.6312839090986572,0.32723855119423295,0.41321110556853624,-0.08275297469147197,-1.6293615853564978,-3.2629105133917915,-0.3010696473511439,-0.19397569095625694,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-0.0,-0.0,-0.649342462084951,-0.31640591157306486,mp-625393,Mn2HO4
1308,-0.7445690234648361,0.6657926694244705,0.2587280330926751,-0.739306330833615,0.5245907457719178,0.7376269015437831,0.49615082452156206,1.9708144052042835,1.5312357904559246,-0.4789062628967929,-0.533091044742223,0.346186827649598,0.6657926694244705,-0.8438312685269173,-1.2905098173233371,-0.5973323916891518,-0.8152121308144628,-1.2017296123814427,-0.6108381110419495,-0.5734751545316471,-1.0181169576709177,-0.08275297469147197,-0.03764664062936069,0.3820071422726114,-0.41707504600429235,0.08825369447475337,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-0.0,0.0,-0.739306330833615,0.49615082452156206,mp-540420,LiFe2(PO4)3
2182,-0.9411415025263615,1.9877844539589384,0.32770483708103154,0.4321274300551674,-0.7857758695428363,0.10089195412274105,-0.05364133850155577,-0.338524243070804,-0.2807209093712016,-0.20930358185079787,-0.5010090737107807,0.29452778292588305,1.9877844539589384,-0.7010342019554812,-1.2905098173233371,-0.777047257031967,-0.6681426134808979,-1.2017296123814427,-0.721878225659873,-1.0573469359797374,-1.0181169576709177,-0.08275297469147197,-0.11466510569680284,0.3820071422726114,-0.6877543095283054,-0.31501300313249775,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,-0.0,0.4321274300551674,-0.05364133850155577,mp-757374,LiTi3V(PO4)6
1287,-1.2404990286199524,-0.6561991151099974,2.5301061104205673,-0.7982136301924292,0.5246866746412553,0.31321743596741347,0.008237896580659154,-0.338524243070804,-0.2807209093712016,-0.8495120225712817,-1.3394491397603008,1.9992762588084778,-0.6561991151099974,-0.44717275027292797,0.4417349988383212,-0.5973323916891518,-0.4920860323882113,0.4065964612361117,-0.6108381110419495,0.6100207611314274,1.1163196278616012,-0.08275297469147197,-0.1660107490750969,0.3820071422726114,-0.41707504600429235,-0.7243808750972488,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0,0.0,-0.7982136301924292,0.008237896580659154,mp-540077,Fe(PO3)4
3322,-0.7579574155551135,0.6657926694244705,2.575535909415439,-0.8088329732741192,2.485631848058237,0.5622126575167234,0.301216832802526,6.589491701754459,1.9970385561259723,-0.7406030882464976,-0.3090514494059194,2.929139063835348,0.6657926694244705,-0.8438312685269173,-1.2905098173233371,-0.5973323916891518,-0.8152121308144628,-1.2017296123814427,-0.6108381110419495,-0.5734751545316471,-1.0181169576709177,-0.08275297469147197,-0.03764664062936069,0.3820071422726114,-0.41707504600429235,0.08825369447475337,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.301216832802526,mp-849425,Li3Fe4(P2O7)4
2398,0.4497063821841273,1.9877844539589384,-0.3990962292691716,-0.8088329732741192,0.7679085602336853,0.46797796427055244,0.6373810001019629,-0.338524243070804,-0.2807209093712016,0.260014311759632,0.3814794983135153,-0.06708553014012195,1.9877844539589384,-0.20124446895545453,-1.2905098173233371,-0.4775224814606082,-0.2540629455120312,-1.2017296123814427,-0.5407211013175413,-0.8939616591271342,-1.0181169576709177,-0.08275297469147197,-0.068454026656338,0.3820071422726114,-0.41707504600429235,-0.5193984221445963,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.6373810001019629,mp-760302,Li4Fe3Co3(NiO8)2
1286,-1.0107207422533748,-0.6561991151099974,0.31865868547826265,-0.8088329732741192,-0.13131991257735803,0.2504742713293049,0.013027100194748955,-0.338524243070804,-0.2807209093712016,-0.46144030948914844,-0.823902892051653,0.24286873820216803,-0.6561991151099974,-0.44717275027292797,0.4417349988383212,-0.5973323916891518,-0.4920860323882113,0.4065964612361117,-0.6108381110419495,0.6100207611314274,1.1163196278616012,-0.08275297469147197,-0.1660107490750969,0.3820071422726114,-0.41707504600429235,-0.7243808750972488,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.013027100194748955,mp-540072,Fe(PO3)4
646,0.2783422981788842,0.6657926694244705,-0.6466633553503541,-0.307319468868985,0.033122950915518375,0.7469383567411069,0.8800827785335404,-0.338524243070804,-0.2807209093712016,-0.3412583749414778,-0.024149227681616904,-0.4803578879298419,0.6657926694244705,-0.5463373798364252,-1.2905098173233371,-0.53742743657488,-0.5294746503397472,-1.2017296123814427,-0.5407211013175413,-0.9505181011145732,-1.0181169576709177,-0.08275297469147197,0.09713567323866308,0.3820071422726114,-0.4944119784397246,0.1723707669619834,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.0,0.0,-0.307319468868985,0.8800827785335404,mp-1305214,LiCr(CoO3)2
1671,0.6402818990956958,-0.6561991151099974,-0.6420503498569862,-0.8088329732741192,-0.37637081955547413,-0.339084324973207,-0.19928913389846384,-0.338524243070804,-0.2807209093712016,-0.32771228903044736,-0.24482882607549683,-0.583675977377272,-0.6561991151099974,-0.5661703057491245,0.4417349988383212,-0.4176175263463364,-0.5594715466607705,0.4065964612361117,-0.43606638833006056,2.5580759851432164,1.292096758434867,1.7241174339768628,-2.707620096300688,-1.5543553622991026,-2.0411506271483706,0.35426469847506376,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-0.0,-0.0,-0.8088329732741192,-0.19928913389846384,mp-752933,Cu6OF11
81,-0.6674307553560405,-0.6561991151099974,0.4381884379286064,1.0196976864147593,0.852773065374206,-0.15271237383430336,-0.1421018726700648,-0.338524243070804,-0.2807209093712016,0.2723232991035286,-1.5256581325610168,0.24286873820216803,-0.6561991151099974,-0.09018008384433787,0.4417349988383212,-0.5973323916891518,-0.15996993807382562,0.4065964612361117,-0.6108381110419495,0.05492975643989778,0.6894323107550971,-0.08275297469147197,0.06504464612722957,0.3820071422726114,-0.41707504600429235,-0.09239022625530124,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,-0.0,1.0196976864147593,-0.1421018726700648,mp-1042994,Cr3(FeO6)2
3409,0.08270818151786871,0.6657926694244705,0.8773845221098044,1.098541299672218,0.1969311406209178,0.06146003328704176,0.07077057754014082,-0.338524243070804,-0.2807209093712016,-0.15160276342249793,0.5175849210679735,0.966095364334178,0.6657926694244705,0.5841393971874448,0.4417349988383212,0.8403865310533705,0.5450612286739143,0.4065964612361117,0.814310813328539,0.2355961683442171,1.2418747211282195,-0.08275297469147197,0.597755696177037,0.3820071422726114,0.4722996770031791,-1.267720970456853,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,0.0,1.098541299672218,0.07077057754014082,mp-863354,CoSn(PO4)2
706,1.2094870774119848,-0.6561991151099974,-0.6269945804875765,-0.8088329732741192,0.35330065307846603,0.054651791540239136,0.43630560470058,-0.338524243070804,-0.2807209093712016,0.2825467450726222,0.17996508232751218,-0.583675977377272,-0.6561991151099974,1.3377905818700242,0.4417349988383212,1.3795311270818165,1.2935523481823226,0.4065964612361117,1.3174915238827274,-0.4477941723373381,-0.6414516778710617,-0.08275297469147197,1.297340087206302,0.3820071422726114,1.3230059337929343,0.8105077684365366,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.0,0.0,-0.8088329732741192,0.43630560470058,mp-1376950,Pr(CoO3)2
1245,-1.0464747019569178,-0.6561991151099974,0.6707597722107904,-0.8088329732741192,-0.6222676551703726,-0.07540720744547426,-0.21730458739616168,-0.338524243070804,-0.2807209093712016,-0.4764738484615939,-0.34503247679405125,0.24286873820216803,-0.6561991151099974,0.544473545362046,0.4417349988383212,0.9002914861676423,0.5493393827937636,0.4065964612361117,0.8834487840511414,0.8404358951543281,1.6687620382347232,-0.08275297469147197,0.14206311119467174,0.3820071422726114,0.04694654860830145,-1.0912453507961495,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.0,-0.0,-0.8088329732741192,-0.21730458739616168,mp-504341,Sb(PO3)4
1401,2.3217676341506124,-0.6561991151099974,-0.7397910205890068,1.8812670307783557,-0.7858090772651739,-0.8636141454013118,-0.8321162789369013,-0.338524243070804,-0.2807209093712016,1.2376263776178589,-0.0009580952748452554,-0.8936302457195618,-0.6561991151099974,3.0830880621875782,0.4417349988383212,2.278105453795893,3.210349381137814,0.4065964612361117,2.29068984059512,-0.19643220794872016,-1.2441161255508313,-0.08275297469147197,2.5039627065962304,0.3820071422726114,2.444391454106703,1.277888217257174,-0.6780932454973677,1.4429944633676535,1.5859716650838942,1.4529895410674203,1.5821495553169382,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,1.8812670307783557,-0.8321162789369013,mp-560531,BaWO4
3124,-0.9068630559960801,1.9877844539589384,0.7832101566436781,-0.8001170973485814,-0.13075355462715166,0.26136584582550804,0.06772595202965914,-0.338524243070804,-0.2807209093712016,-0.258334455285654,-0.4374876593355174,1.2760496326764679,1.9877844539589384,-0.9152298018126354,-1.2905098173233371,-0.4176175263463364,-0.8781142811855825,-1.2017296123814427,-0.43606638833006056,-0.007910734657256701,-1.0181169576709177,-0.08275297469147197,-0.9772719144521541,-0.9848369786015397,-0.8810966406168861,-0.40625645166224195,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.0,0.0,-0.8001170973485814,0.06772595202965914,mp-776330,Li4Cu2C4SO16
2216,-1.1914398190964048,0.6657926694244705,-0.011836087106772187,1.4615024316058594,0.8522306753064761,-0.0732247533168817,-0.22632802493971008,-0.338524243070804,-0.2807209093712016,-0.017787930935598776,-1.2314073606246712,-0.06708553014012195,0.6657926694244705,-1.1115757683483602,-1.2905098173233371,-0.5973323916891518,-1.039897002122643,-1.2017296123814427,-0.6108381110419495,-0.29069294459445116,-1.0181169576709177,-0.08275297469147197,-0.23019280329796607,0.3820071422726114,-0.41707504600429235,0.20311450414916135,-0.013149290830670736,-0.7034641555777603,-0.6305282887554627,-0.7030258080972299,-0.6073079659770937,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,-0.0,1.4615024316058594,-0.22632802493971008,mp-758117,LiFeCO4
