,theo_energy_vol,max_electronegativity,exp_energy_vol,crystal_system_Hexagonal,theoretical_False,atomic_weight_ion,energy_grav,ionic_radius_ion,avg_atomic_number,energy_vol,min_atomic_number,min_covalent_radius,crystal_system_Cubic,min_electronegativity,max_atomic_mass,nelements,max_covalent_radius,is_metal_False,stability_discharge,avg_atomic_mass,formula_pretty
475,0.5064060286624501,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.650295081115925,-0.0131492908306707,-0.1893447134078346,0.5064060286624501,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.5407211013175413,0.6657926694244705,-0.4944119784397246,0,-0.4596259419713712,-0.245415733725019,CrCo(PO4)2
2586,0.3460631652891813,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6361227794614452,-0.0131492908306707,-0.3281751947967311,0.3460631652891813,0.4417349988383212,-0.9848369786015396,0,1.292096758434867,-0.4360663883300605,-0.6561991151099974,-0.9584335730523184,1,0.0726231344827153,-0.370280966383159,Cu(PO3)3
790,-0.0,-0.0827529746914719,-1.0190275364229988,0,1,1.4429944633676537,-1.243835057143429,-0.6780932454973677,0.2866455084969527,-1.0190275364229988,0.4417349988383212,0.3820071422726114,0,-1.4198932561240978,0.2983828744280728,0.6657926694244705,2.715070717630716,1,2.423345652518792,0.2060362356879689,KSc(MoO4)2
2323,0.2750165103529476,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.1400382637680843,-0.0131492908306707,-0.4868386020983267,0.2750165103529476,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.5407211013175413,0.6657926694244705,-0.4170750460042923,1,-0.74289405809592,-0.4839280867479749,Li2Fe2CoO6
1172,0.1784621808957071,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3711339539101385,-0.0131492908306707,-0.4868386020983267,0.1784621808957071,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,0,-0.5460636105019527,-0.506335487295334,Mn5(P3O11)2
927,0.0,-0.0827529746914719,0.4781951854846795,0,1,-0.7034641555777603,0.5759356059656969,-0.0131492908306707,-0.4471727502729279,0.4781951854846795,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,-0.7117066750969119,-0.4920860323882113,FePO4
1100,-0.022399168765001,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0018253995616702,-0.0131492908306707,0.1874808789334554,-0.022399168765001,0.4417349988383212,0.3820071422726114,0,1.9449832434212853,0.2983828744280728,-0.6561991151099974,0.1629519472614499,1,-0.4893275542222676,0.1415846806419617,MoP2O7
1027,0.5237757803451754,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6941321050509079,-0.0131492908306707,-0.3678410466221299,0.5237757803451754,0.4417349988383212,0.3820071422726114,0,1.317207777088191,-0.546165773182414,-0.6561991151099974,-0.9584335730523184,0,-0.6492709333427561,-0.44701341846961,Ni5(P3O11)2
1552,0.2551439116681907,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.672419920763336,-0.0131492908306707,0.1874808789334554,0.2551439116681907,0.4417349988383212,0.3820071422726114,0,1.9449832434212853,0.2983828744280728,-0.6561991151099974,0.1629519472614499,1,-0.4225402607184555,0.1415846806419617,MoP4O13
1230,0.0,-0.0827529746914719,0.6792079262591291,0,1,-0.7034641555777603,1.0626652147018223,-0.0131492908306707,-0.4075068984475287,0.6792079262591291,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,1,-0.6131992522027574,-0.4432188194029752,CoPO4
1174,-0.0760123965974842,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,0.2007989607412055,-0.0131492908306707,-0.4868386020983267,-0.0760123965974842,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,0,-0.5548155522211069,-0.506335487295334,Mn(PO3)4
215,-0.2227614756842233,-3.060743092681876,-0.0,0,0,-0.7034641555777603,-0.3787424361479836,-0.0131492908306707,2.051775914727206,-0.2227614756842233,7.717163226717286,-0.9848369786015396,0,0.9907645345949824,0.7260862290490745,-0.6561991151099974,-0.4557435122220085,0,-0.8154774193416562,1.9491535025062576,In2CuSe4
2974,-0.5119341354375726,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.6007838866984009,4.308986414502856,-0.4630390910030875,-0.5119341354375726,-0.2511629276263421,0.3820071422726114,0,-1.1436720509375362,-0.1782930583335248,1.9877844539589384,0.8589843391803406,1,-0.4521441887259417,-0.4398733100852888,NaVAsCO7
1862,1.466528770677199,-0.0827529746914719,0.0,0,0,-0.7034641555777603,2.471207249531223,-0.0131492908306707,-0.6058361575745236,1.466528770677199,0.4417349988383212,0.3820071422726114,0,-1.1436720509375362,-0.6108381110419495,-0.6561991151099974,0.8589843391803406,0,-0.8495120225712817,-0.6182197234138079,Na2FeO4
447,-0.0407252385348568,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,0.1183140115881134,-0.0131492908306707,-0.962828824003114,-0.0407252385348568,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,0.201620413479166,1,-0.6313518477234448,-0.907481387809466,Li2VSi2O7
2692,0.2566908022742735,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6026841675247855,-0.0131492908306707,-1.010427846193593,0.2566908022742735,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6108381110419495,1.9877844539589384,-0.4170750460042923,0,-0.7271298730299711,-0.9615885536249752,LiFePCO7
2930,0.2435389421308014,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.6041857686951531,-0.0131492908306707,-0.4471727502729279,0.2435389421308014,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,-0.7429333229123104,-0.4890167659013977,Mn(SO4)2
229,-1.4029676702417553,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-1.3487098700897988,-0.6780932454973677,1.4171222855208223,-1.4029676702417553,0.4417349988383212,0.3820071422726114,1,-1.2441161255508313,1.2363924575432446,0.6657926694244705,2.444391454106703,0,2.43944543254324,1.4048168129518483,Ba2NbVO6
896,-0.0,-0.0827529746914719,-0.4992873502435787,0,1,1.4429944633676537,-0.5951788310576276,-0.6780932454973677,-0.248843491145933,-0.4992873502435787,-1.983407743788,-3.2629105133917915,0,1.292096758434867,-0.0865229429062822,0.6657926694244705,-0.5717489108751569,0,0.6054084442097215,-0.2261609595128228,CuH2SeO5
2024,0.7479688187497207,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.711389028647103,-0.0131492908306707,-0.1298459356697362,0.7479688187497207,0.4417349988383212,0.3820071422726114,0,0.4132111055685362,-0.6312839090986572,-0.6561991151099974,-0.3010696473511439,1,-0.1717086084056917,-0.1742193929809485,Mn3CrO8
788,-0.0,-0.0827529746914719,-0.7230631848618332,0,1,-0.7034641555777603,-0.7858630465964643,-0.0131492908306707,1.0898790079612812,-0.7230631848618332,0.4417349988383212,0.3820071422726114,0,-0.5410076032577665,1.5326656632299358,0.6657926694244705,0.9363212716157728,1,0.3246453277359155,1.0733739720473645,Sm2TiMnO6
3021,-0.2091336989103919,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.1500687940502143,-0.0131492908306707,-0.1298459356697362,-0.2091336989103919,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,-0.546165773182414,0.6657926694244705,-0.6104173770928731,0,-0.6069343764975526,-0.2352726419795429,Cr3Ni(SO4)6
1795,-0.2045370393978892,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.2241284631787619,-0.0131492908306707,-0.9330794351340648,-0.2045370393978892,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.721878225659873,0.6657926694244705,-0.8810966406168861,1,-0.6703810390535673,-0.8732531926652165,LiV2(PO4)2
2655,0.4524826292913173,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3739678880212639,-0.0131492908306707,-0.3440415355268906,0.4524826292913173,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.546165773182414,1.9877844539589384,-0.3010696473511439,1,-0.0094516503166757,-0.367508961131359,Li4Ti2Mn3Ni3O16
140,-0.157781361941934,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.0728201437488876,-0.0131492908306707,0.544473545362046,-0.157781361941934,0.4417349988383212,0.3820071422726114,0,1.6687620382347232,0.8834487840511414,-0.6561991151099974,0.0469465486083014,1,-0.6311952850265439,0.5493393827937636,Sb(PO3)4
3014,-0.1092798371653058,-0.0827529746914719,-0.0,0,0,1.280440150771868,-0.0306220059881245,4.308986414502856,-0.7724327352411992,-0.1092798371653058,-0.2511629276263421,0.3820071422726114,0,-1.1436720509375362,-0.546165773182414,1.9877844539589384,0.8589843391803406,0,-0.8495120225712817,-0.7829780665973904,Na3Ni2P2(CO7)2
1663,-0.3742440471680259,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.3865551394643493,-0.6780932454973677,-0.4471727502729279,-0.3742440471680259,0.4417349988383212,0.3820071422726114,0,1.1163196278616012,-0.6108381110419495,-0.6561991151099974,-0.4170750460042923,1,-0.192196599591527,-0.4920860323882113,FePO4
480,1.0263537151506654,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3787953080480605,-0.0131492908306707,1.8137808037748124,1.0263537151506654,0.4417349988383212,0.3820071422726114,0,0.6894323107550971,2.29068984059512,-0.6561991151099974,0.201620413479166,1,-0.563699856507665,1.8622153341241836,Cr(WO4)3
851,-0.0,-0.0827529746914719,-0.3066416430319691,0,1,1.4429944633676537,-0.3987319122449906,-0.6780932454973677,-0.0901800838443378,-0.3066416430319691,0.4417349988383212,0.3820071422726114,0,0.6140992547951258,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,1,0.325221396616775,-0.1277620561005649,V2CoO6
671,-0.0,-5.202219132585087,-5.2261965566867055,0,1,1.4429944633676537,-8.663510977711509,-0.6780932454973677,2.845092951235185,-5.2261965566867055,7.370714263484954,1.63494758640725,1,-0.616340659217738,1.393029630557402,-1.9781908996444653,0.9363212716157728,0,-0.7245630203108828,2.692646253971466,NdNi2
272,-0.1422349335221128,1.7241174339768628,-0.0,0,0,-0.7034641555777603,-0.0451064489546791,-0.0131492908306707,-0.8041654167015182,-0.1422349335221128,0.4417349988383212,-1.5543553622991026,0,0.6140992547951258,-0.721878225659873,-0.6561991151099974,-0.9971020392700346,1,-0.3374811621901576,-0.7586646951334938,V3OF11
2682,0.0997297369423566,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2613053270284267,-0.0131492908306707,-0.3678410466221299,0.0997297369423566,0.4417349988383212,0.3820071422726114,0,1.2418747211282195,-0.5407211013175413,-0.6561991151099974,-0.4944119784397246,1,-0.5182548368355194,-0.4259000980090394,Co2(SO4)3
983,0.3282554837275346,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.5174841470286545,-0.0131492908306707,-0.3678410466221299,0.3282554837275346,0.4417349988383212,0.3820071422726114,0,1.317207777088191,-0.546165773182414,-0.6561991151099974,-0.9584335730523184,1,-0.8495120225712817,-0.44701341846961,Ni(PO3)3
2757,-0.3670431425755436,-0.0827529746914719,-0.0,0,0,-0.7034641555777603,-0.3833307752164805,-0.0131492908306707,-0.820031757431678,-0.3670431425755436,-0.2511629276263421,0.3820071422726114,0,-1.1436720509375362,-0.6108381110419495,1.9877844539589384,0.8589843391803406,1,-0.7345733451186297,-0.8100216349485511,Na5Fe2P2(CO7)2
1307,0.0541140396710339,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.2641644010342103,-0.0131492908306707,-0.8735806573959665,0.0541140396710339,-1.2905098173233371,0.3820071422726114,0,-1.0181169576709177,-0.6312839090986572,0.6657926694244705,-0.3010696473511439,1,-0.6617010498620238,-0.8258992219948049,LiMnP2O7
236,-0.6893254049984838,-0.0827529746914719,-0.0,0,0,1.4429944633676537,-0.7944004883249405,-0.6780932454973677,0.8518838970088877,-0.6893254049984838,0.4417349988383212,0.3820071422726114,1,-1.0934500136308891,0.1387045374296056,0.6657926694244705,1.709690595970096,0,2.3773912932131425,0.7809091077267518,Sr2YCrO6
3222,0.0994609700314839,-0.0827529746914719,0.0,0,0,-0.7034641555777603,0.3035711646995568,-0.0131492908306707,-1.200823934955508,0.0994609700314839,-1.983407743788,-3.2629105133917915,0,-1.0181169576709177,-0.721878225659873,1.9877844539589384,-0.8810966406168861,1,-0.2780392685440808,-1.1123187681836784,LiV2P4(HO8)2
